Timestamp," Edificio: Corrente A","Edificio: Corrente B","Edificio: Corrente C","Edificio: Potencia","Edificio: Tensao A","Edificio: Tensao B","Edificio: Tensao C","Edificio: ENERGY_COST","Edificio: Cost of Energy","Cost of Energy"
"01/06/2022 12:30:00",25.45,21.85,17.50,14.59,234.42,234.97,233.95,1.63,26191.07,373294.84
"01/06/2022 13:00:00",26.08,20.21,17.67,15.64,234.91,235.97,234.70,1.74,26191.83,373304.00
"01/06/2022 13:30:00",31.13,32.22,29.13,21.78,238.15,238.74,237.94,2.43,26192.91,373315.75
"01/06/2022 14:00:00",30.72,36.42,24.34,21.15,238.59,239.06,238.09,2.36,26194.17,373330.19
"01/06/2022 14:30:00",34.43,27.16,22.59,20.09,239.07,239.24,238.42,2.24,26195.41,373344.19
"01/06/2022 15:00:00",25.70,25.53,21.20,17.22,237.93,238.45,237.33,1.92,26196.51,373357.19
"01/06/2022 15:30:00",30.93,24.06,23.42,17.64,238.14,238.26,237.63,1.97,26197.55,373369.34
"01/06/2022 16:00:00",26.33,28.30,21.44,17.46,239.39,240.53,239.00,1.95,26198.59,373379.28
"01/06/2022 16:30:00",24.93,27.77,18.41,16.77,239.37,240.22,238.71,1.87,26199.60,373389.94
"01/06/2022 17:00:00",15.44,22.31,15.73,12.65,240.54,241.33,239.52,1.41,26200.35,373400.22
"01/06/2022 17:30:00",,,,,,,,,26200.74,
"01/06/2022 18:00:00",,,,,,,,,26200.75,
"01/06/2022 18:30:00",,,,,,,,,26200.75,
"01/06/2022 19:00:00",,,,,,,,,26200.75,
"01/06/2022 19:30:00",,,,,,,,,26200.75,
"01/06/2022 20:00:00",,,,,,,,,26200.75,
"01/06/2022 20:30:00",,,,,,,,,26200.75,
"01/06/2022 21:00:00",,,,,,,,,26200.75,
"01/06/2022 21:30:00",,,,,,,,,26200.75,
"01/06/2022 22:00:00",,,,,,,,,26200.75,
"01/06/2022 22:30:00",,,,,,,,,26200.75,
"01/06/2022 23:00:00",,,,,,,,,26200.75,
"01/06/2022 23:30:00",,,,,,,,,26200.75,
"02/06/2022 00:00:00",,,,,,,,,26200.75,
"02/06/2022 00:30:00",,,,,,,,,26200.75,
"02/06/2022 01:00:00",,,,,,,,,26200.76,
"02/06/2022 01:30:00",,,,,,,,,26200.76,
"02/06/2022 02:00:00",,,,,,,,,26200.76,
"02/06/2022 02:30:00",,,,,,,,,26200.76,
"02/06/2022 03:00:00",,,,,,,,,26200.76,
"02/06/2022 03:30:00",,,,,,,,,26200.76,
"02/06/2022 04:00:00",,,,,,,,,26200.76,
"02/06/2022 04:30:00",,,,,,,,,26200.76,
"02/06/2022 05:00:00",,,,,,,,,26200.76,
"02/06/2022 05:30:00",,,,,,,,,26200.76,
"02/06/2022 06:00:00",,,,,,,,,26200.76,
"02/06/2022 06:30:00",,,,,,,,,26200.76,
"02/06/2022 07:00:00",,,,,,,,,26200.76,
"02/06/2022 07:30:00",,,,,,,,,26200.77,
"02/06/2022 08:00:00",,,,,,,,,26200.77,
"02/06/2022 08:30:00",,,,,,,,,26200.77,
"02/06/2022 09:00:00",,,,,,,,,26200.77,
"02/06/2022 09:30:00",,,,,,,,,26200.77,
"02/06/2022 10:00:00",,,,,,,,,26200.77,
"02/06/2022 10:30:00",,,,,,,,,26200.77,
"02/06/2022 11:00:00",,,,,,,,,26200.77,
"02/06/2022 11:30:00",,,,,,,,,26200.77,
"02/06/2022 12:00:00",,,,,,,,,26200.77,
"02/06/2022 12:30:00",,,,,,,,,26200.77,
"02/06/2022 13:00:00",,,,,,,,,26200.77,
"02/06/2022 13:30:00",,,,,,,,,26200.77,
"02/06/2022 14:00:00",30.16,18.92,21.33,16.48,237.37,238.17,236.80,1.84,26201.76,373418.59
"02/06/2022 14:30:00",21.00,23.49,21.21,14.94,238.11,238.84,237.89,1.67,26202.80,373431.78
"02/06/2022 15:00:00",21.18,20.94,21.80,14.90,237.51,238.48,237.07,1.66,26203.70,373444.97
"02/06/2022 15:30:00",29.89,15.76,20.03,15.24,237.93,238.46,237.72,1.70,26204.62,373457.44
"02/06/2022 16:00:00",19.13,16.42,33.05,16.23,239.06,239.90,238.83,1.81,26205.46,373469.22
"02/06/2022 16:30:00",15.00,14.56,20.34,11.30,234.70,235.34,234.67,1.26,26206.23,373480.53
"02/06/2022 17:00:00",11.82,16.54,13.93,9.82,236.26,236.98,235.52,1.10,26206.88,373492.72
"02/06/2022 17:30:00",11.98,12.44,13.98,9.33,235.68,236.11,235.23,1.04,26207.39,373504.31
"02/06/2022 18:00:00",11.82,14.99,12.93,9.05,236.24,236.64,235.17,1.01,26207.93,373515.28
"02/06/2022 18:30:00",15.95,18.65,20.96,12.79,236.31,236.76,234.97,1.43,26208.50,373525.00
"02/06/2022 19:00:00",11.84,21.51,12.90,10.59,235.34,236.02,234.64,1.18,26209.10,373535.53
"02/06/2022 19:30:00",10.93,16.00,23.35,11.05,233.95,234.44,232.60,1.23,26209.67,373545.78
"02/06/2022 20:00:00",10.88,12.22,13.44,8.43,237.64,238.03,236.21,0.94,26210.22,373556.81
"02/06/2022 20:30:00",9.34,19.12,16.73,10.51,238.45,238.69,236.98,1.17,26210.78,373567.88
"02/06/2022 21:00:00",8.98,13.24,28.40,11.75,239.41,239.81,237.71,1.31,26211.30,373578.75
"02/06/2022 21:30:00",14.26,8.08,13.40,7.32,241.05,241.87,240.30,0.82,26211.85,373588.13
"02/06/2022 22:00:00",8.20,13.34,13.28,8.01,239.87,240.60,239.03,0.89,26212.28,373596.69
"02/06/2022 22:30:00",10.99,9.37,25.41,10.62,238.51,239.17,237.61,1.18,26212.71,373604.53
"02/06/2022 23:00:00",15.18,8.68,11.42,6.29,237.21,238.03,236.01,0.46,26213.11,373611.81
"02/06/2022 23:30:00",6.85,13.49,10.59,7.09,239.85,240.39,238.55,0.52,26213.38,373616.44
"03/06/2022 00:00:00",14.34,8.71,10.54,10.60,240.32,240.99,238.99,0.78,26213.66,373621.00
"03/06/2022 00:30:00",12.68,11.91,9.86,7.95,239.92,240.20,238.35,0.58,26213.94,373625.66
"03/06/2022 01:00:00",7.00,7.21,10.64,5.67,240.75,241.43,239.12,0.37,26214.18,373629.88
"03/06/2022 01:30:00",8.32,14.82,10.37,7.57,240.93,241.71,239.72,0.49,26214.45,373633.78
"03/06/2022 02:00:00",7.20,9.87,10.89,6.41,240.86,241.07,239.32,0.41,26214.69,373637.56
"03/06/2022 02:30:00",9.30,12.43,9.80,7.61,241.06,241.43,239.48,0.49,26214.93,373641.25
"03/06/2022 03:00:00",6.83,8.86,11.79,6.19,241.28,241.82,240.13,0.40,26215.16,373645.25
"03/06/2022 03:30:00",12.59,6.05,8.88,6.11,241.46,241.89,240.07,0.40,26215.38,373649.06
"03/06/2022 04:00:00",8.36,9.51,13.90,7.62,241.19,241.60,239.81,0.49,26215.61,373653.06
"03/06/2022 04:30:00",17.23,17.61,12.21,11.13,241.18,241.51,240.05,0.72,26215.88,373657.44
"03/06/2022 05:00:00",13.34,10.80,12.91,7.79,241.10,241.60,240.08,0.57,26216.17,373661.88
"03/06/2022 05:30:00",11.82,15.71,8.81,8.56,240.94,241.59,239.83,0.63,26216.48,373666.78
"03/06/2022 06:00:00",8.78,25.18,8.47,9.97,240.84,241.76,240.11,1.11,26216.81,373670.91
"03/06/2022 06:30:00",18.25,15.07,15.22,10.02,240.40,241.01,239.84,1.12,26217.28,373677.38
"03/06/2022 07:00:00",9.51,11.47,10.37,7.19,238.25,239.20,237.29,0.80,26217.69,373684.00
"03/06/2022 07:30:00",22.13,12.41,13.24,10.89,241.36,241.83,240.11,1.21,26218.16,373691.78
"03/06/2022 08:00:00",16.62,21.48,16.47,13.71,238.57,239.71,238.21,1.53,26218.82,373699.41
"03/06/2022 08:30:00",25.12,18.25,19.17,14.78,237.06,237.39,236.45,1.91,26219.69,373709.84
"03/06/2022 09:00:00",23.59,25.90,18.30,15.82,237.58,238.21,236.73,2.04,26220.79,373721.59
"03/06/2022 09:30:00",39.65,37.51,22.28,22.92,237.65,238.25,237.27,2.96,26222.08,373734.19
"03/06/2022 10:00:00",32.70,34.31,27.71,21.53,236.94,237.64,236.28,2.78,26223.39,373747.41
"03/06/2022 10:30:00",44.35,33.43,23.53,23.79,237.93,238.43,237.29,3.07,26224.78,373761.75
"03/06/2022 11:00:00",36.32,36.28,36.67,25.78,237.39,238.32,237.04,3.33,26226.42,373776.34
"03/06/2022 11:30:00",26.42,42.86,22.01,21.37,237.22,237.73,236.30,2.38,26227.80,373788.63
"03/06/2022 12:00:00",20.43,40.69,31.33,21.92,237.50,238.37,236.63,2.44,26228.86,373800.56
"03/06/2022 12:30:00",28.66,40.70,16.39,20.42,239.08,239.77,237.91,2.28,26229.95,373811.78
"03/06/2022 13:00:00",29.99,26.52,20.85,15.38,238.67,239.55,238.20,1.71,26230.95,373822.31
"03/06/2022 13:30:00",21.31,29.47,32.53,20.06,238.92,239.68,238.55,2.24,26232.02,373831.81
"03/06/2022 14:00:00",22.49,32.89,28.14,19.34,239.12,240.08,238.42,2.16,26233.11,373840.91
"03/06/2022 14:30:00",19.94,19.72,28.75,16.00,238.50,239.01,237.97,1.78,26234.13,373852.78
"03/06/2022 15:00:00",17.63,17.25,28.78,14.80,239.53,240.75,239.16,1.65,26235.01,373863.88
"03/06/2022 15:30:00",23.28,12.92,20.80,16.16,239.45,240.30,239.14,1.80,26235.84,373876.00
"03/06/2022 16:00:00",14.41,18.72,27.75,14.45,238.60,239.26,238.26,1.61,26236.69,373886.31
"03/06/2022 16:30:00",10.35,21.75,12.91,10.76,238.17,238.71,237.10,1.20,26237.35,373896.63
"03/06/2022 17:00:00",11.75,10.64,14.74,8.78,238.38,239.38,237.89,0.98,26237.85,373906.19
"03/06/2022 17:30:00",9.91,22.84,12.78,11.08,239.44,240.20,238.61,1.24,26238.36,373915.63
"03/06/2022 18:00:00",18.28,25.47,11.93,11.12,239.38,239.86,238.22,1.24,26238.92,373925.00
"03/06/2022 18:30:00",16.48,10.74,14.21,9.60,238.22,239.09,237.36,1.07,26239.55,373934.97
"03/06/2022 19:00:00",9.24,18.37,12.52,9.36,238.70,239.43,237.43,1.04,26240.07,373945.09
"03/06/2022 19:30:00",9.30,12.13,13.60,8.52,239.39,239.72,238.29,0.95,26240.58,373954.78
"03/06/2022 20:00:00",9.66,10.80,18.49,9.08,238.83,239.02,237.48,1.01,26241.09,373965.31
"03/06/2022 20:30:00",10.89,18.27,15.63,10.31,238.43,238.77,237.10,1.15,26241.68,373975.47
"03/06/2022 21:00:00",9.66,11.68,12.78,7.76,235.31,236.00,233.67,0.87,26242.14,373984.94
"03/06/2022 21:30:00",13.38,10.29,12.13,7.95,234.73,235.36,233.25,0.89,26242.65,373993.31
"03/06/2022 22:00:00",8.01,19.60,10.59,8.93,236.71,237.01,235.00,1.00,26243.12,374000.66
"03/06/2022 22:30:00",7.57,9.12,10.91,6.40,238.04,238.31,236.41,0.71,26243.54,374007.66
"03/06/2022 23:00:00",7.69,12.40,10.95,6.63,237.64,238.06,236.31,0.49,26243.99,374014.47
"03/06/2022 23:30:00",7.08,18.62,13.90,9.10,237.49,237.63,235.85,0.67,26244.26,374018.97
"04/06/2022 00:00:00",10.03,8.06,19.95,8.77,238.29,238.65,236.91,0.64,26244.54,374023.13
"04/06/2022 00:30:00",13.58,12.62,10.03,8.23,238.32,238.40,236.69,0.60,26244.82,374027.56
"04/06/2022 01:00:00",7.49,18.76,10.52,8.46,239.22,239.42,237.57,0.55,26245.12,374031.75
"04/06/2022 01:30:00",7.33,7.87,16.32,7.20,239.69,239.84,238.09,0.47,26245.35,374035.28
"04/06/2022 02:00:00",18.35,19.30,10.54,8.56,240.22,239.98,238.26,0.55,26245.65,374039.28
"04/06/2022 02:30:00",6.74,7.90,18.87,7.79,239.99,240.27,238.31,0.50,26245.89,374042.88
"04/06/2022 03:00:00",7.37,8.11,10.75,5.88,240.57,240.60,239.05,0.38,26246.13,374046.59
"04/06/2022 03:30:00",21.76,6.46,9.15,6.36,240.56,240.94,239.03,0.41,26246.38,374050.44
"04/06/2022 04:00:00",9.69,8.18,11.18,6.71,240.00,240.49,238.67,0.43,26246.63,374054.50
"04/06/2022 04:30:00",7.45,8.06,10.48,5.95,239.32,239.59,237.93,0.38,26246.85,374058.06
"04/06/2022 05:00:00",7.45,18.24,9.78,8.30,240.93,241.10,239.51,0.61,26247.09,374061.66
"04/06/2022 05:30:00",7.13,13.57,15.97,8.54,240.03,240.41,238.41,0.63,26247.34,374066.25
"04/06/2022 06:00:00",6.71,7.44,8.18,5.14,240.48,240.94,238.52,0.38,26247.58,374069.72
"04/06/2022 06:30:00",12.28,15.98,6.63,8.15,239.24,239.60,237.85,0.60,26247.82,374073.19
"04/06/2022 07:00:00",9.01,23.87,6.98,8.65,236.85,237.44,235.81,0.63,26248.06,374076.25
"04/06/2022 07:30:00",6.91,13.87,10.73,7.60,235.73,236.62,234.47,0.56,26248.30,374079.56
"04/06/2022 08:00:00",12.54,17.26,7.60,8.78,236.88,238.01,235.87,0.98,26248.54,374082.66
"04/06/2022 08:30:00",7.26,7.78,7.71,4.95,236.74,237.70,236.12,0.55,26248.89,374087.16
"04/06/2022 09:00:00",7.09,7.31,10.51,5.66,236.83,237.94,236.13,0.63,26249.21,374091.44
"04/06/2022 09:30:00",18.30,3.77,3.54,3.09,235.05,236.53,234.82,0.35,26249.47,374096.53
"04/06/2022 10:00:00",4.58,12.50,8.35,5.79,238.13,239.05,237.80,0.65,26249.77,374102.28
"04/06/2022 10:30:00",4.64,5.58,13.50,5.28,237.99,239.39,237.91,0.59,26250.06,374109.13
"04/06/2022 11:00:00",5.18,15.14,8.16,5.88,237.00,237.68,236.33,0.66,26250.35,374116.00
"04/06/2022 11:30:00",6.53,6.06,6.79,4.06,235.56,236.37,234.78,0.45,26250.61,374122.56
"04/06/2022 12:00:00",6.34,7.56,7.80,4.33,234.26,236.05,234.02,0.48,26250.87,374129.19
"04/06/2022 12:30:00",17.17,15.43,5.32,9.00,236.10,237.22,234.73,1.00,26251.19,374136.50
"04/06/2022 13:00:00",7.77,13.59,9.95,6.70,237.63,238.47,236.58,0.49,26251.54,374143.16
"04/06/2022 13:30:00",8.48,8.59,10.08,6.06,234.88,236.13,234.16,0.44,26251.77,374147.19
"04/06/2022 14:00:00",6.05,6.69,9.75,4.80,238.80,239.78,237.90,0.35,26252.02,374150.88
"04/06/2022 14:30:00",14.23,6.93,9.85,6.27,237.57,238.38,236.70,0.46,26252.23,374154.91
"04/06/2022 15:00:00",8.11,16.74,9.74,8.24,237.40,238.11,236.68,0.60,26252.52,374159.16
"04/06/2022 15:30:00",15.45,12.19,9.36,8.57,238.25,239.16,237.90,0.63,26252.81,374162.94
"04/06/2022 16:00:00",10.19,14.27,10.83,8.06,238.24,239.01,237.48,0.59,26253.09,374166.38
"04/06/2022 16:30:00",21.20,9.26,14.03,6.62,238.88,240.05,238.46,0.49,26253.38,374169.19
"04/06/2022 17:00:00",9.48,7.52,10.10,5.73,240.88,242.14,240.51,0.42,26253.65,374171.94
"04/06/2022 17:30:00",17.94,8.39,8.93,5.35,240.32,241.35,239.91,0.39,26253.91,374174.50
"04/06/2022 18:00:00",7.97,11.14,10.61,7.19,240.72,241.64,239.81,0.53,26254.18,374177.50
"04/06/2022 18:30:00",13.88,6.37,16.43,8.28,240.59,241.54,239.75,0.61,26254.45,374180.91
"04/06/2022 19:00:00",6.83,18.07,11.45,8.48,239.35,240.18,237.97,0.95,26254.72,374184.41
"04/06/2022 19:30:00",6.50,7.77,8.65,5.22,238.83,239.89,237.62,0.58,26255.10,374189.63
"04/06/2022 20:00:00",6.77,8.14,7.45,5.44,236.64,237.31,235.17,0.61,26255.47,374195.28
"04/06/2022 20:30:00",7.25,23.55,10.57,9.57,237.55,237.81,235.88,1.07,26255.85,374201.84
"04/06/2022 21:00:00",8.35,7.96,11.27,6.30,239.93,240.83,238.53,0.46,26256.30,374208.34
"04/06/2022 21:30:00",12.64,14.19,9.47,8.87,239.11,240.19,238.11,0.65,26256.60,374212.81
"04/06/2022 22:00:00",14.17,17.88,10.83,9.95,240.11,241.05,238.66,0.73,26256.88,374217.09
"04/06/2022 22:30:00",7.78,8.26,18.66,7.96,239.29,240.01,237.84,0.58,26257.17,374221.31
"04/06/2022 23:00:00",8.28,14.02,11.46,7.65,240.54,241.02,238.87,0.56,26257.44,374225.53
"04/06/2022 23:30:00",8.09,18.58,11.06,8.35,237.06,237.81,235.88,0.61,26257.72,374230.19
"05/06/2022 00:00:00",6.93,7.14,19.62,7.64,238.19,239.03,236.67,0.56,26258.01,374234.69
"05/06/2022 00:30:00",12.85,23.81,13.11,10.79,238.06,238.86,236.64,0.79,26258.28,374238.69
"05/06/2022 01:00:00",9.45,14.19,12.82,8.08,237.59,238.53,236.47,0.52,26258.56,374242.81
"05/06/2022 01:30:00",7.10,12.43,18.38,8.71,237.90,238.74,236.52,0.56,26258.79,374246.44
"05/06/2022 02:00:00",7.13,18.42,10.96,8.37,237.80,238.39,236.39,0.54,26259.02,374249.88
"05/06/2022 02:30:00",7.81,8.44,10.67,6.05,237.95,238.73,236.69,0.39,26259.27,374253.28
"05/06/2022 03:00:00",13.30,9.20,10.95,7.73,238.15,239.00,237.21,0.50,26259.50,374256.72
"05/06/2022 03:30:00",12.61,22.71,9.06,10.47,238.71,239.60,237.88,0.68,26259.77,374260.25
"05/06/2022 04:00:00",9.59,20.07,11.06,9.55,238.71,239.27,237.41,0.62,26260.00,374264.00
"05/06/2022 04:30:00",7.34,8.61,10.42,5.91,238.93,240.00,238.01,0.38,26260.24,374267.53
"05/06/2022 05:00:00",7.29,12.34,12.86,8.08,238.66,239.31,237.20,0.59,26260.51,374271.38
"05/06/2022 05:30:00",9.37,16.35,7.35,7.74,239.46,240.29,238.31,0.57,26260.77,374275.44
"05/06/2022 06:00:00",7.84,7.85,7.03,5.92,238.57,239.26,237.42,0.43,26261.02,374278.56
"05/06/2022 06:30:00",17.39,20.43,8.90,10.74,238.35,239.37,236.72,0.79,26261.27,374281.66
"05/06/2022 07:00:00",6.38,7.86,5.99,4.36,236.05,236.78,234.60,0.32,26261.48,374284.81
"05/06/2022 07:30:00",12.92,13.60,6.44,5.55,238.02,238.86,236.66,0.41,26261.69,374287.31
"05/06/2022 08:00:00",6.07,16.09,6.35,6.56,237.87,238.96,237.05,0.48,26261.89,374289.59
"05/06/2022 08:30:00",4.52,11.27,14.99,7.00,236.27,237.79,235.74,0.51,26262.06,374292.47
"05/06/2022 09:00:00",7.07,11.25,12.60,6.57,240.59,241.69,240.08,0.48,26262.24,374295.25
"05/06/2022 09:30:00",17.55,3.89,4.51,3.70,240.76,242.65,240.98,0.27,26262.43,374298.44
"05/06/2022 10:00:00",10.51,4.09,6.22,4.51,238.96,240.49,239.33,0.33,26262.59,374302.06
"05/06/2022 10:30:00",4.64,21.14,5.05,8.77,239.21,240.84,239.72,0.64,26262.77,374306.13
"05/06/2022 11:00:00",5.08,4.59,5.11,5.62,238.90,240.60,239.16,0.41,26262.94,374310.59
"05/06/2022 11:30:00",6.03,8.81,4.68,4.32,239.67,241.40,240.46,0.32,26263.10,374315.03
"05/06/2022 12:00:00",4.40,5.62,5.64,3.04,240.89,242.22,240.94,0.22,26263.27,374319.53
"05/06/2022 12:30:00",10.01,3.71,5.00,6.77,240.81,242.38,241.00,0.50,26263.45,374324.13
"05/06/2022 13:00:00",4.66,7.16,8.16,3.75,241.35,243.29,242.31,0.28,26263.61,374328.69
"05/06/2022 13:30:00",5.14,14.89,5.98,5.78,235.88,237.46,236.31,0.42,26263.79,374333.09
"05/06/2022 14:00:00",5.65,5.81,7.38,3.88,236.10,237.81,236.49,0.29,26263.96,374337.41
"05/06/2022 14:30:00",5.40,5.09,6.05,3.33,235.49,237.34,236.03,0.24,26264.16,374341.44
"05/06/2022 15:00:00",8.11,5.44,25.40,6.42,236.31,237.86,236.39,0.47,26264.34,374345.06
"05/06/2022 15:30:00",11.99,5.43,6.25,5.68,236.77,238.26,237.04,0.42,26264.55,374348.72
"05/06/2022 16:00:00",7.12,8.25,8.92,4.98,236.32,237.99,236.47,0.37,26264.78,374352.06
"05/06/2022 16:30:00",12.30,7.63,9.16,5.87,236.06,237.59,235.89,0.43,26265.06,374355.00
"05/06/2022 17:00:00",11.48,7.34,9.37,6.40,238.05,239.47,238.21,0.47,26265.30,374357.38
"05/06/2022 17:30:00",10.21,13.47,18.43,9.69,234.68,235.77,234.43,0.71,26265.58,374360.00
"05/06/2022 18:00:00",18.26,14.23,8.52,6.99,236.86,238.08,236.33,0.51,26265.82,374362.63
"05/06/2022 18:30:00",13.52,10.29,8.31,7.35,237.42,238.32,236.40,0.54,26266.11,374365.75
"05/06/2022 19:00:00",6.98,8.14,10.80,6.59,234.38,235.74,233.54,0.48,26266.36,374369.00
"05/06/2022 19:30:00",6.84,15.36,8.08,7.10,239.20,240.57,238.63,0.52,26266.62,374372.50
"05/06/2022 20:00:00",8.01,8.65,7.95,5.57,237.99,239.20,237.35,0.41,26266.87,374376.31
"05/06/2022 20:30:00",10.38,8.34,11.07,7.25,239.14,240.39,238.69,0.53,26267.15,374381.06
"05/06/2022 21:00:00",7.82,31.54,11.36,11.93,241.34,242.20,240.28,0.88,26267.44,374385.47
"05/06/2022 21:30:00",12.82,10.34,10.51,7.76,239.04,240.42,238.36,0.57,26267.74,374389.78
"05/06/2022 22:00:00",7.11,8.27,10.53,5.83,236.17,237.56,235.41,0.43,26268.01,374394.53
"05/06/2022 22:30:00",7.01,14.16,10.29,7.13,237.71,239.10,237.29,0.52,26268.31,374398.72
"05/06/2022 23:00:00",7.19,8.17,11.69,6.21,237.82,239.00,237.02,0.46,26268.60,374403.06
"05/06/2022 23:30:00",6.79,8.54,10.97,5.97,238.79,239.84,238.19,0.44,26268.88,374407.50
"06/06/2022 00:00:00",9.27,10.23,11.55,7.03,240.16,241.46,239.56,0.52,26269.14,374411.94
"06/06/2022 00:30:00",12.92,7.19,11.65,6.86,240.61,241.98,240.17,0.50,26269.43,374416.16
"06/06/2022 01:00:00",8.91,9.24,18.18,8.35,238.78,239.96,238.07,0.54,26269.71,374420.31
"06/06/2022 01:30:00",7.96,12.12,10.10,6.44,238.03,239.11,237.39,0.42,26269.95,374424.25
"06/06/2022 02:00:00",7.00,8.11,10.84,7.57,238.48,239.58,238.16,0.49,26270.20,374428.16
"06/06/2022 02:30:00",6.70,6.64,20.00,7.62,238.71,240.01,238.31,0.49,26270.45,374431.91
"06/06/2022 03:00:00",13.49,17.56,10.61,12.60,237.72,238.70,237.36,0.82,26270.71,374435.38
"06/06/2022 03:30:00",13.05,15.26,9.61,8.76,237.48,238.20,237.06,0.57,26270.98,374439.31
"06/06/2022 04:00:00",13.00,12.39,12.10,8.90,237.32,238.39,236.80,0.58,26271.22,374442.91
"06/06/2022 04:30:00",19.50,20.05,13.65,12.52,236.73,237.83,236.34,0.81,26271.55,374447.38
"06/06/2022 05:00:00",19.17,21.22,12.89,15.69,236.81,237.55,236.05,1.15,26271.90,374452.25
"06/06/2022 05:30:00",11.16,15.71,10.15,8.46,235.09,235.77,234.15,0.62,26272.23,374457.19
"06/06/2022 06:00:00",12.41,16.67,12.12,10.21,236.21,237.08,235.21,1.14,26272.60,374461.38
"06/06/2022 06:30:00",16.82,10.23,8.82,8.22,235.60,236.62,235.05,0.92,26273.16,374467.59
"06/06/2022 07:00:00",10.04,12.03,10.13,7.36,235.99,236.33,234.91,0.82,26273.59,374475.13
"06/06/2022 07:30:00",10.85,17.49,13.88,9.84,239.65,240.57,238.62,1.10,26274.04,374483.06
"06/06/2022 08:00:00",19.04,20.93,14.61,12.74,235.71,236.79,234.94,1.42,26274.72,374491.19
"06/06/2022 08:30:00",22.04,21.65,18.29,14.81,237.31,237.99,236.70,1.91,26275.59,374504.28
"06/06/2022 09:00:00",29.41,23.33,17.73,16.22,235.10,235.94,234.84,2.10,26276.75,374519.25
"06/06/2022 09:30:00",32.45,27.03,18.83,18.04,235.09,235.97,234.62,2.33,26277.91,374532.78
"06/06/2022 10:00:00",26.42,34.36,18.42,18.53,235.14,236.05,235.08,2.39,26279.08,374546.81
"06/06/2022 10:30:00",29.98,34.93,21.11,20.21,235.59,236.36,235.12,2.61,26280.29,374561.34
"06/06/2022 11:00:00",29.85,37.29,19.01,19.97,235.93,236.96,235.55,2.58,26281.59,374576.94
"06/06/2022 11:30:00",29.18,30.50,22.55,18.77,236.23,236.85,235.76,2.09,26283.08,374591.78
