Timestamp," Edificio: Corrente A","Edificio: Corrente B","Edificio: Corrente C","Edificio: Potencia","Edificio: Tensao A","Edificio: Tensao B","Edificio: Tensao C","Edificio: ENERGY_COST","Edificio: Cost of Energy","Cost of Energy"
"30/06/2022 23:00:00",9.88,13.47,12.27,8.27,240.36,241.29,240.35,0.61,26910.55,383565.97
"30/06/2022 23:30:00",6.43,12.73,10.83,7.05,241.00,241.82,241.02,0.52,26910.80,383570.44
"01/07/2022 00:00:00",9.76,7.64,11.09,6.03,238.73,239.61,238.64,0.44,26911.06,383574.91
"01/07/2022 00:30:00",6.86,10.78,9.76,6.00,238.02,238.81,237.63,0.44,26911.33,383579.44
"01/07/2022 01:00:00",7.45,6.69,11.09,5.49,238.59,239.35,238.43,0.36,26911.58,383584.09
"01/07/2022 01:30:00",6.44,9.05,9.99,5.87,239.32,240.07,239.03,0.38,26911.81,383588.03
"01/07/2022 02:00:00",10.38,9.74,12.10,6.92,237.75,238.57,237.46,0.45,26912.04,383591.69
"01/07/2022 02:30:00",6.80,7.59,10.70,5.74,237.49,238.51,237.40,0.37,26912.27,383595.41
"01/07/2022 03:00:00",9.69,16.20,9.71,8.51,237.99,238.79,237.69,0.55,26912.49,383599.03
"01/07/2022 03:30:00",6.83,6.88,11.07,5.33,238.13,238.94,237.95,0.35,26912.70,383602.75
"01/07/2022 04:00:00",6.32,6.49,10.03,5.16,238.40,239.03,238.08,0.33,26912.91,383606.97
"01/07/2022 04:30:00",13.25,17.49,12.85,9.47,236.80,237.30,236.33,0.61,26913.14,383611.22
"01/07/2022 05:00:00",10.56,19.46,13.69,10.12,237.97,238.76,237.78,0.74,26913.44,383615.94
"01/07/2022 05:30:00",10.38,12.35,8.58,7.31,238.22,238.65,238.02,0.54,26913.74,383621.09
"01/07/2022 06:00:00",10.70,20.49,9.34,9.56,237.45,238.27,237.30,1.07,26914.04,383625.44
"01/07/2022 06:30:00",9.80,11.06,7.11,6.52,238.67,239.37,238.10,0.73,26914.54,383632.19
"01/07/2022 07:00:00",25.37,18.56,8.86,13.73,238.19,238.75,237.25,1.53,26914.97,383639.53
"01/07/2022 07:30:00",10.91,10.35,10.43,7.25,238.70,239.37,237.60,0.81,26915.44,383647.06
"01/07/2022 08:00:00",22.10,15.77,11.59,11.67,236.83,237.85,236.19,1.30,26915.93,383655.59
"01/07/2022 08:30:00",24.09,16.46,16.36,13.43,235.65,236.72,234.93,1.73,26916.60,383666.91
"01/07/2022 09:00:00",26.13,21.35,14.71,11.79,237.20,238.23,236.63,1.52,26917.46,383680.47
"01/07/2022 09:30:00",14.87,15.71,18.70,11.73,236.67,237.65,236.22,1.52,26918.30,383693.84
"01/07/2022 10:00:00",17.50,20.33,20.41,13.58,237.88,238.75,237.52,1.75,26919.17,383709.06
"01/07/2022 10:30:00",25.21,22.28,20.95,16.17,236.74,237.83,236.16,2.09,26920.09,383722.91
"01/07/2022 11:00:00",20.40,19.07,20.68,14.08,237.11,238.13,236.74,1.82,26921.09,383736.66
"01/07/2022 11:30:00",13.88,16.34,19.32,11.50,239.05,239.89,238.22,1.28,26921.88,383748.00
"01/07/2022 12:00:00",12.43,13.36,10.16,8.32,238.74,239.58,238.02,0.93,26922.47,383757.84
"01/07/2022 12:30:00",13.48,14.65,10.78,9.05,239.55,240.67,238.90,1.01,26923.00,383767.66
"01/07/2022 13:00:00",14.56,12.77,15.93,10.05,239.91,240.78,238.73,1.12,26923.55,383776.94
"01/07/2022 13:30:00",17.50,21.16,19.93,13.81,239.82,240.23,238.51,1.54,26924.22,383787.72
"01/07/2022 14:00:00",18.24,25.90,18.04,14.65,238.10,238.98,237.01,1.63,26924.90,383798.41
"01/07/2022 14:30:00",19.99,18.72,16.92,13.06,239.38,240.52,238.37,1.46,26925.61,383809.94
"01/07/2022 15:00:00",17.29,17.20,17.31,12.25,240.33,241.33,239.79,1.37,26926.33,383820.66
"01/07/2022 15:30:00",17.17,14.74,16.02,10.88,240.56,241.39,239.27,1.21,26927.08,383831.78
"01/07/2022 16:00:00",18.52,18.43,17.56,12.77,238.48,239.46,237.87,1.42,26927.87,383842.88
"01/07/2022 16:30:00",12.83,13.58,15.30,11.66,239.31,240.12,238.19,1.30,26928.61,383853.28
"01/07/2022 17:00:00",12.30,16.67,13.85,9.71,239.97,240.31,239.07,1.08,26929.22,383862.38
"01/07/2022 17:30:00",12.76,16.64,17.10,10.89,239.66,240.21,238.48,1.21,26929.82,383871.72
"01/07/2022 18:00:00",13.44,13.91,13.92,9.24,240.88,241.29,239.52,1.03,26930.42,383881.91
"01/07/2022 18:30:00",11.92,11.66,12.01,7.98,236.85,237.53,235.51,0.89,26931.00,383893.00
"01/07/2022 19:00:00",12.77,14.39,12.44,9.14,237.03,237.63,236.03,1.02,26931.56,383903.41
"01/07/2022 19:30:00",12.51,19.69,12.80,10.44,237.58,237.75,236.32,1.16,26932.13,383913.22
"01/07/2022 20:00:00",9.34,16.19,10.40,8.17,236.91,237.39,235.78,0.91,26932.67,383921.91
"01/07/2022 20:30:00",7.61,10.61,14.69,7.44,236.97,237.14,235.75,0.83,26932.94,383926.97
"01/07/2022 21:00:00",7.95,8.44,11.68,6.47,237.00,237.56,236.13,0.72,26933.40,383935.72
"01/07/2022 21:30:00",8.62,7.90,10.77,5.75,237.27,237.91,236.76,0.64,26933.84,383942.91
"01/07/2022 22:00:00",10.74,8.74,11.41,7.07,237.01,237.61,236.48,0.79,26934.24,383950.59
"01/07/2022 22:30:00",8.49,9.45,11.66,6.68,237.77,238.54,236.94,0.75,26934.68,383957.72
"01/07/2022 23:00:00",12.22,15.61,14.24,8.97,237.48,237.79,236.42,0.66,26935.09,383964.78
"01/07/2022 23:30:00",11.19,13.68,11.35,8.29,237.81,237.82,236.71,0.61,26935.36,383969.53
"02/07/2022 00:00:00",8.01,8.60,11.21,6.17,235.24,235.61,233.95,0.45,26935.62,383973.91
"02/07/2022 00:30:00",6.35,6.74,10.47,5.19,239.77,240.18,238.56,0.38,26935.87,383978.13
"02/07/2022 01:00:00",9.50,10.19,10.60,6.57,239.85,240.14,238.44,0.42,26936.12,383982.84
"02/07/2022 01:30:00",7.60,8.76,12.23,6.86,239.56,239.97,238.15,0.44,26936.35,383987.00
"02/07/2022 02:00:00",8.17,8.65,11.75,6.56,241.10,241.35,239.64,0.42,26936.57,383991.19
"02/07/2022 02:30:00",6.77,7.60,13.68,6.45,241.54,241.87,240.21,0.42,26936.79,383995.25
"02/07/2022 03:00:00",15.46,8.59,13.02,7.04,241.80,242.30,240.62,0.46,26937.01,383998.78
"02/07/2022 03:30:00",8.69,12.15,11.58,7.47,241.87,242.54,240.91,0.48,26937.27,384002.50
"02/07/2022 04:00:00",11.07,7.94,11.51,6.28,238.97,239.37,238.04,0.41,26937.48,384006.19
"02/07/2022 04:30:00",12.90,7.60,11.39,7.30,238.60,239.09,237.86,0.47,26937.71,384009.88
"02/07/2022 05:00:00",8.32,11.36,13.03,7.73,239.06,239.34,238.21,0.57,26937.96,384013.81
"02/07/2022 05:30:00",7.27,23.46,8.40,9.26,238.92,239.46,238.03,0.68,26938.21,384018.34
"02/07/2022 06:00:00",8.43,7.75,9.38,5.73,238.19,238.74,237.01,0.42,26938.44,384021.88
"02/07/2022 06:30:00",9.54,7.11,7.91,5.39,236.73,237.26,235.44,0.40,26938.66,384025.31
"02/07/2022 07:00:00",7.33,7.55,8.01,4.91,234.89,235.27,233.44,0.36,26938.87,384028.41
"02/07/2022 07:30:00",6.55,6.39,9.32,4.85,237.61,238.09,236.10,0.36,26939.05,384031.69
"02/07/2022 08:00:00",7.68,7.89,7.89,4.91,238.90,239.37,237.37,0.55,26939.23,384035.25
"02/07/2022 08:30:00",8.18,7.07,7.15,4.44,240.48,240.95,239.17,0.49,26939.50,384039.97
"02/07/2022 09:00:00",15.66,5.89,6.62,5.91,239.81,240.63,238.67,0.66,26939.76,384045.38
"02/07/2022 09:30:00",5.90,5.46,6.39,3.58,237.08,237.90,236.34,0.40,26940.03,384051.44
"02/07/2022 10:00:00",5.31,17.36,5.20,6.19,237.54,238.47,236.87,0.69,26940.31,384058.50
"02/07/2022 10:30:00",6.11,9.69,9.23,5.37,237.57,238.15,236.45,0.60,26940.60,384065.63
"02/07/2022 11:00:00",13.48,7.09,9.54,6.78,237.41,238.03,236.41,0.76,26940.94,384072.41
"02/07/2022 11:30:00",10.11,10.45,4.48,6.39,236.88,237.29,236.23,0.71,26941.24,384077.97
"02/07/2022 12:00:00",5.40,10.78,7.01,5.33,236.18,237.35,235.34,0.59,26941.48,384085.66
"02/07/2022 12:30:00",4.50,4.12,4.45,2.11,238.59,239.47,237.52,0.24,26941.71,384092.75
"02/07/2022 13:00:00",5.54,6.16,6.57,3.64,236.92,237.90,236.36,0.27,26941.94,384100.25
"02/07/2022 13:30:00",5.00,5.14,4.87,2.84,237.28,238.30,236.66,0.21,26942.09,384105.34
"02/07/2022 14:00:00",5.93,5.55,5.51,4.22,239.58,240.74,238.90,0.31,26942.25,384109.53
"02/07/2022 14:30:00",8.57,6.54,7.84,4.86,236.53,237.71,235.87,0.36,26942.43,384113.31
"02/07/2022 15:00:00",6.89,7.06,6.96,4.59,236.78,237.89,236.25,0.34,26942.61,384116.31
"02/07/2022 15:30:00",19.04,13.41,5.58,6.98,237.54,238.71,236.97,0.51,26942.82,384119.47
"02/07/2022 16:00:00",6.82,8.03,7.05,4.84,238.02,238.97,237.08,0.36,26943.01,384122.06
"02/07/2022 16:30:00",10.63,11.06,10.03,7.17,237.18,237.78,236.09,0.53,26943.25,384124.63
"02/07/2022 17:00:00",10.11,18.51,10.17,8.96,236.78,237.42,235.77,0.66,26943.49,384127.28
"02/07/2022 17:30:00",11.27,10.14,10.27,7.46,238.69,239.82,238.07,0.55,26943.76,384130.06
"02/07/2022 18:00:00",7.97,7.99,9.82,6.00,240.44,241.31,239.35,0.44,26944.01,384133.13
"02/07/2022 18:30:00",9.07,6.76,7.04,5.02,239.62,240.51,238.94,0.37,26944.27,384136.59
"02/07/2022 19:00:00",8.42,8.03,8.90,5.65,239.52,240.37,239.32,0.63,26944.51,384140.28
"02/07/2022 19:30:00",7.86,17.02,8.69,7.30,239.60,240.28,239.42,0.81,26944.87,384146.66
"02/07/2022 20:00:00",6.94,7.81,9.23,5.88,237.91,238.77,237.79,0.66,26945.23,384152.34
"02/07/2022 20:30:00",7.90,8.31,11.82,6.24,238.04,238.71,237.49,0.70,26945.60,384159.63
"02/07/2022 21:00:00",7.17,13.30,10.54,7.27,238.44,239.03,237.82,0.53,26945.98,384166.66
"02/07/2022 21:30:00",7.41,7.50,11.21,5.43,239.77,240.30,239.08,0.40,26946.23,384171.19
