Timestamp,"Corrente A","Corrente B","Corrente C","Potencia","Tensao A","Tensao B","Tensao C","energy cost 1","energy cost 2","energy cost 3"
"01/05/2019 14:30:00",6.93,13.99,9.00,5.89,240.00,240.94,238.65,,,
"01/05/2019 15:00:00",7.03,20.42,7.68,7.56,240.24,241.57,239.26,,,
"01/05/2019 15:30:00",16.22,14.23,15.19,7.62,240.54,241.58,239.14,,,
"01/05/2019 16:00:00",9.16,14.10,12.97,7.23,238.37,239.35,237.05,,,
"01/05/2019 16:30:00",22.79,15.57,13.32,8.07,238.28,239.55,237.22,,,
"01/05/2019 17:00:00",8.75,14.13,10.03,7.22,238.16,239.25,237.12,,,
"01/05/2019 17:30:00",11.18,15.19,11.37,7.56,237.69,239.07,236.79,,,
"01/05/2019 18:00:00",10.53,26.56,24.91,14.07,236.97,238.10,235.70,,,
"01/05/2019 18:30:00",9.80,25.09,17.53,11.74,238.49,239.50,237.46,,,
"01/05/2019 19:00:00",10.00,23.62,11.74,9.62,237.84,239.48,237.12,,,
"01/05/2019 19:30:00",13.07,22.23,9.98,9.67,235.88,236.70,235.29,,,
"01/05/2019 20:00:00",20.00,13.15,11.85,7.55,235.88,237.36,235.52,,,
"01/05/2019 20:30:00",9.72,17.53,12.75,8.45,236.56,237.99,235.77,,,
"01/05/2019 21:00:00",9.55,15.32,14.23,8.63,236.09,237.86,235.13,,,
"01/05/2019 21:30:00",12.84,16.65,11.64,7.92,237.63,239.28,236.94,,,
"01/05/2019 22:00:00",24.31,16.10,22.08,11.23,234.50,236.27,233.93,,,
"01/05/2019 22:30:00",9.50,14.88,13.61,8.42,234.29,235.87,233.31,,,
"01/05/2019 23:00:00",7.15,12.29,9.46,6.19,235.55,237.15,234.84,,,
"01/05/2019 23:30:00",9.17,26.74,12.65,11.00,237.01,238.30,236.12,,,
"02/05/2019 00:00:00",8.62,15.90,12.53,7.72,235.07,236.62,234.28,,,
"02/05/2019 00:30:00",7.97,14.18,12.12,7.25,236.01,237.37,235.30,,,
"02/05/2019 01:00:00",7.83,20.77,16.82,9.85,234.36,235.91,233.84,,,
"02/05/2019 01:30:00",11.30,14.88,11.55,7.86,234.64,235.96,233.86,,,
"02/05/2019 02:00:00",7.80,18.35,10.51,8.01,234.59,235.66,233.47,,,
"02/05/2019 02:30:00",8.63,15.15,11.04,7.32,234.47,235.87,233.58,,,
"02/05/2019 03:00:00",8.50,21.97,15.54,10.28,236.15,237.43,235.26,,,
"02/05/2019 03:30:00",16.50,13.67,13.89,9.64,236.73,237.87,235.83,,,
"02/05/2019 04:00:00",8.58,15.33,29.87,11.84,237.28,238.54,236.31,,,
"02/05/2019 04:30:00",14.84,20.66,25.24,12.06,236.45,237.99,235.92,,,
"02/05/2019 05:00:00",12.73,12.81,22.62,10.16,235.92,237.32,235.48,,,
"02/05/2019 05:30:00",13.19,22.98,17.22,10.11,236.64,237.94,235.99,,,
"02/05/2019 06:00:00",24.71,31.27,18.98,12.87,236.48,237.41,235.50,,,
"02/05/2019 06:30:00",13.30,22.82,23.12,11.30,236.66,237.45,236.15,,,
"02/05/2019 07:00:00",16.99,22.19,15.89,10.60,235.91,237.03,235.32,,,
"02/05/2019 07:30:00",15.80,27.21,20.35,12.55,234.51,235.45,233.99,,,
"02/05/2019 08:00:00",27.12,26.04,38.70,19.26,232.99,234.08,231.87,,,
"02/05/2019 08:30:00",36.26,36.84,41.53,20.50,234.68,235.69,233.75,,,
"02/05/2019 09:00:00",44.70,56.40,51.77,27.41,235.31,236.46,234.15,,,
"02/05/2019 09:30:00",54.84,61.89,63.78,32.80,235.06,235.77,233.73,,,
"02/05/2019 10:00:00",52.54,57.83,61.49,30.33,234.40,234.70,232.34,,,
"02/05/2019 10:30:00",53.77,55.27,60.22,31.87,235.83,236.22,234.01,,,
"02/05/2019 11:00:00",48.10,66.21,63.59,31.57,234.64,235.46,232.54,,,
"02/05/2019 11:30:00",41.15,48.96,68.39,28.73,235.91,236.73,233.83,,,
"02/05/2019 12:00:00",40.90,47.37,62.71,25.91,236.80,237.52,234.28,,,
"02/05/2019 12:30:00",35.88,39.89,53.87,23.73,236.57,237.57,234.41,,,
"02/05/2019 13:00:00",54.40,44.63,64.06,29.64,237.10,238.45,234.64,,,
"02/05/2019 13:30:00",62.11,53.67,63.84,35.15,232.72,233.53,230.45,,,
"02/05/2019 14:00:00",66.30,59.70,68.76,36.62,232.47,233.63,230.54,,,
"02/05/2019 14:30:00",71.99,57.39,76.87,37.43,231.84,233.01,229.76,,,
"02/05/2019 15:00:00",61.47,53.12,70.79,33.95,231.89,233.04,229.66,,,
"02/05/2019 15:30:00",62.30,60.79,66.60,35.32,232.97,234.09,231.00,,,
"02/05/2019 16:00:00",57.86,44.30,66.46,31.07,232.65,233.87,230.79,,,
"02/05/2019 16:30:00",45.56,40.07,48.54,25.94,235.02,236.17,232.89,,,
"02/05/2019 17:00:00",33.70,36.76,44.96,22.76,235.57,236.27,233.29,,,
"02/05/2019 17:30:00",32.15,34.25,46.20,20.65,236.34,237.50,234.48,,,
"02/05/2019 18:00:00",21.60,31.44,50.81,19.25,239.44,240.32,237.60,,,
"02/05/2019 18:30:00",23.17,39.18,37.08,18.73,235.43,236.54,233.94,,,
"02/05/2019 19:00:00",16.67,34.17,42.34,16.95,239.00,239.90,237.36,,,
"02/05/2019 19:30:00",22.62,34.91,38.45,17.30,237.80,238.91,236.26,,,
"02/05/2019 20:00:00",19.11,38.84,44.96,20.64,237.72,238.77,236.06,,,
"02/05/2019 20:30:00",17.15,36.29,40.80,18.52,237.21,238.54,235.75,,,
"02/05/2019 21:00:00",15.15,32.89,46.72,18.03,237.44,239.06,235.32,,,
"02/05/2019 21:30:00",18.44,32.52,33.75,16.71,238.34,239.43,236.38,,,
"02/05/2019 22:00:00",18.66,36.14,32.85,17.30,235.61,236.92,233.96,,,
"02/05/2019 22:30:00",23.27,27.99,35.32,17.77,236.13,237.39,234.32,,,
"02/05/2019 23:00:00",12.08,24.99,26.70,11.54,236.20,237.56,234.27,,,
"02/05/2019 23:30:00",24.59,27.31,25.79,15.07,234.62,235.53,232.28,,,
"03/05/2019 00:00:00",9.44,15.11,22.06,10.05,235.63,236.90,233.62,,,
"03/05/2019 00:30:00",9.57,20.00,14.98,9.97,237.96,239.16,235.99,,,
"03/05/2019 01:00:00",9.33,23.16,20.67,11.85,238.14,239.46,236.29,,,
"03/05/2019 01:30:00",10.94,13.23,11.08,7.53,238.33,239.57,236.52,,,
"03/05/2019 02:00:00",8.03,21.13,12.46,9.27,239.94,241.25,238.32,,,
"03/05/2019 02:30:00",9.47,22.09,15.54,13.09,240.84,241.94,239.05,,,
"03/05/2019 03:00:00",13.42,15.50,19.01,10.68,238.04,239.48,236.45,,,
"03/05/2019 03:30:00",12.68,30.74,13.45,12.65,239.28,240.50,237.87,,,
"03/05/2019 04:00:00",19.24,15.73,12.78,10.25,238.75,240.27,238.22,,,
"03/05/2019 04:30:00",18.90,19.08,14.62,10.73,236.90,238.20,236.52,,,
"03/05/2019 05:00:00",12.77,22.57,21.75,11.31,235.72,237.32,235.36,,,
"03/05/2019 05:30:00",16.79,29.60,16.01,12.50,236.90,238.23,236.99,,,
"03/05/2019 06:00:00",12.05,23.59,19.27,10.33,235.93,236.95,235.85,,,
"03/05/2019 06:30:00",12.60,23.48,20.05,10.89,236.35,237.62,236.63,,,
"03/05/2019 07:00:00",12.28,23.21,19.24,9.84,234.95,235.96,234.50,,,
"03/05/2019 07:30:00",16.24,20.36,15.82,9.34,233.57,234.43,232.90,,,
"03/05/2019 08:00:00",33.25,28.24,33.66,17.25,234.22,235.41,232.94,,,
"03/05/2019 08:30:00",37.89,41.23,44.25,20.74,235.06,236.21,233.47,,,
"03/05/2019 09:00:00",41.44,44.23,50.79,23.75,235.23,236.40,233.74,,,
"03/05/2019 09:30:00",45.81,38.03,49.75,24.02,235.24,236.29,233.44,,,
"03/05/2019 10:00:00",57.98,34.78,46.75,25.85,235.11,236.15,233.94,,,
"03/05/2019 10:30:00",43.62,38.84,46.31,22.30,234.63,235.71,233.46,,,
"03/05/2019 11:00:00",48.20,41.86,61.76,28.69,235.77,236.95,234.31,,,
"03/05/2019 11:30:00",25.49,47.82,65.41,25.58,236.15,236.93,234.62,,,
"03/05/2019 12:00:00",32.63,44.01,59.78,23.94,236.57,237.56,235.11,,,
"03/05/2019 12:30:00",30.11,31.15,51.19,20.12,237.10,238.61,235.72,,,
"03/05/2019 13:00:00",39.04,42.95,46.80,21.61,236.02,237.42,234.41,,,
"03/05/2019 13:30:00",51.14,45.30,57.06,26.81,235.47,236.45,233.86,,,
"03/05/2019 14:00:00",44.45,45.15,67.38,36.42,235.58,236.71,234.00,,,
"03/05/2019 14:30:00",57.00,53.96,72.54,32.54,235.04,236.33,233.26,,,
"03/05/2019 15:00:00",49.51,33.38,44.87,23.11,235.26,236.44,233.78,,,
"03/05/2019 15:30:00",40.92,41.17,39.83,22.49,234.44,235.44,232.91,,,
"03/05/2019 16:00:00",43.47,34.03,36.54,21.73,234.71,236.06,233.43,,,
"03/05/2019 16:30:00",38.48,39.72,36.44,24.11,236.19,237.20,234.61,,,
"03/05/2019 17:00:00",26.66,37.34,29.54,19.27,237.67,238.90,236.28,,,
"03/05/2019 17:30:00",21.70,34.83,33.29,17.57,238.45,239.80,237.23,,,
"03/05/2019 18:00:00",21.57,34.89,39.10,19.74,238.03,239.33,236.74,,,
"03/05/2019 18:30:00",20.01,32.23,36.93,18.30,241.40,242.05,239.89,,,
"03/05/2019 19:00:00",26.13,28.58,30.76,14.81,241.06,242.15,239.46,,,
"03/05/2019 19:30:00",14.77,23.46,26.97,12.04,234.72,235.77,233.95,,,
"03/05/2019 20:00:00",12.20,21.22,25.57,10.98,235.04,236.38,234.59,,,
"03/05/2019 20:30:00",16.11,29.76,24.12,13.48,236.88,238.11,236.32,,,
"03/05/2019 21:00:00",15.47,20.50,32.29,13.56,238.22,239.59,237.57,,,
"03/05/2019 21:30:00",18.64,15.40,24.72,12.33,238.88,240.45,238.08,,,
"03/05/2019 22:00:00",10.43,19.91,14.27,9.18,239.87,240.95,239.11,,,
"03/05/2019 22:30:00",9.25,26.27,17.23,11.18,240.07,241.19,239.16,,,
"03/05/2019 23:00:00",7.52,16.74,19.48,9.05,238.57,239.93,237.74,,,
"03/05/2019 23:30:00",8.60,18.97,21.47,10.09,238.75,240.11,237.60,,,
"04/05/2019 00:00:00",20.17,19.49,13.92,11.47,239.75,240.67,238.14,,,
"04/05/2019 00:30:00",8.02,21.03,24.03,12.19,240.71,241.75,239.21,,,
"04/05/2019 01:00:00",7.58,14.51,14.24,7.76,241.16,242.38,239.59,,,
"04/05/2019 01:30:00",18.26,12.79,10.15,6.72,238.59,239.93,237.26,,,
"04/05/2019 02:00:00",19.91,15.02,16.65,9.04,238.67,239.81,237.12,,,
"04/05/2019 02:30:00",8.47,14.95,13.12,10.44,238.81,240.03,237.39,,,
"04/05/2019 03:00:00",7.81,14.99,11.81,7.29,238.24,239.72,236.84,,,
"04/05/2019 03:30:00",12.87,14.78,11.09,8.49,239.72,240.86,238.32,,,
"04/05/2019 04:00:00",9.41,19.23,10.78,8.88,237.52,238.72,236.06,,,
"04/05/2019 04:30:00",11.70,14.96,13.66,8.57,237.77,238.96,236.23,,,
"04/05/2019 05:00:00",6.48,14.19,14.54,7.20,238.42,239.66,236.68,,,
"04/05/2019 05:30:00",7.96,15.34,15.80,8.45,238.63,239.90,236.94,,,
"04/05/2019 06:00:00",7.51,15.49,12.28,6.97,237.60,238.78,236.32,,,
"04/05/2019 06:30:00",11.35,16.97,13.31,7.82,236.30,237.64,235.48,,,
"04/05/2019 07:00:00",9.33,19.37,9.40,8.01,235.74,236.63,234.90,,,
"04/05/2019 07:30:00",6.26,19.87,17.13,9.21,234.00,235.22,233.18,,,
"04/05/2019 08:00:00",4.67,11.41,9.42,4.52,235.43,236.71,234.72,,,
"04/05/2019 08:30:00",9.26,29.71,16.05,11.77,236.13,237.01,235.32,,,
"04/05/2019 09:00:00",9.01,13.36,10.94,5.81,237.67,238.63,236.67,,,
"04/05/2019 09:30:00",4.19,13.01,11.90,4.58,237.46,238.73,236.71,,,
"04/05/2019 10:00:00",9.49,20.42,16.48,10.29,237.24,238.15,236.12,,,
"04/05/2019 10:30:00",4.06,11.65,9.51,4.42,237.02,238.43,236.27,,,
"04/05/2019 11:00:00",5.69,8.95,8.99,3.83,236.55,238.06,235.77,,,
"04/05/2019 11:30:00",14.78,23.88,10.39,10.45,236.54,237.62,235.42,,,
"04/05/2019 12:00:00",6.40,13.62,15.62,6.29,235.88,237.37,234.37,,,
"04/05/2019 12:30:00",8.81,13.53,13.06,6.78,237.40,238.98,236.18,,,
"04/05/2019 13:00:00",16.84,13.38,10.33,7.48,236.64,237.91,235.20,,,
"04/05/2019 13:30:00",4.79,17.29,9.66,6.02,235.56,236.61,233.67,,,
"04/05/2019 14:00:00",4.46,16.93,8.74,5.92,236.34,237.11,234.42,,,
"04/05/2019 14:30:00",9.28,16.28,16.96,8.06,235.69,236.40,233.45,,,
"04/05/2019 15:00:00",6.71,13.98,13.53,6.35,235.38,236.11,232.96,,,
"04/05/2019 15:30:00",7.43,18.52,15.08,11.37,235.60,236.21,233.27,,,
"04/05/2019 16:00:00",7.18,13.72,12.28,6.40,234.71,235.71,232.63,,,
"04/05/2019 16:30:00",6.50,11.76,14.96,6.80,236.04,237.05,233.58,,,
"04/05/2019 17:00:00",7.78,18.06,10.81,7.72,234.75,235.84,232.32,,,
"04/05/2019 17:30:00",16.36,15.76,19.28,10.93,234.76,235.76,232.37,,,
"04/05/2019 18:00:00",9.05,16.16,14.68,8.57,235.95,237.23,234.34,,,
"04/05/2019 18:30:00",8.21,14.89,11.78,7.01,237.09,238.11,234.93,,,
"04/05/2019 19:00:00",8.09,15.01,10.74,9.70,235.90,237.35,234.52,,,
"04/05/2019 19:30:00",7.92,15.22,16.46,8.56,237.34,238.89,235.84,,,
"04/05/2019 20:00:00",7.10,20.74,18.13,10.22,234.94,236.45,233.07,,,
"04/05/2019 20:30:00",15.31,21.63,10.35,8.76,235.73,236.84,233.66,,,
"04/05/2019 21:00:00",7.92,26.92,11.93,10.50,236.68,237.81,234.37,,,
"04/05/2019 21:30:00",18.98,13.94,13.77,7.32,236.59,237.80,234.26,,,
"04/05/2019 22:00:00",16.79,15.68,12.33,9.69,238.05,239.11,235.63,,,
"04/05/2019 22:30:00",6.98,16.65,9.01,7.16,237.24,238.35,234.94,,,
"04/05/2019 23:00:00",12.28,12.61,24.78,11.34,239.34,240.76,237.33,,,
"04/05/2019 23:30:00",15.60,19.91,11.94,10.46,233.65,234.91,231.74,,,
"05/05/2019 00:00:00",8.56,16.54,12.87,7.98,237.21,238.38,235.66,,,
"05/05/2019 00:30:00",11.42,16.05,18.25,9.71,239.33,240.68,237.73,,,
"05/05/2019 01:00:00",7.86,12.40,11.05,6.93,239.05,240.38,237.56,,,
"05/05/2019 01:30:00",11.68,15.85,13.49,8.15,239.57,241.13,238.62,,,
"05/05/2019 02:00:00",9.89,18.01,10.80,8.69,240.72,242.05,239.56,,,
"05/05/2019 02:30:00",9.33,14.93,12.18,7.80,240.43,241.91,239.59,,,
"05/05/2019 03:00:00",9.56,21.87,12.68,9.52,241.01,242.21,239.88,,,
"05/05/2019 03:30:00",12.30,15.57,12.81,8.52,240.51,242.02,239.65,,,
"05/05/2019 04:00:00",15.51,14.04,9.61,8.73,238.60,239.92,236.93,,,
"05/05/2019 04:30:00",11.34,20.47,12.62,9.19,238.54,240.11,237.31,,,
"05/05/2019 05:00:00",11.50,11.97,11.34,7.31,237.11,238.63,236.38,,,
"05/05/2019 05:30:00",8.97,14.63,8.42,7.24,237.59,238.87,236.22,,,
"05/05/2019 06:00:00",8.80,18.90,8.54,8.08,238.75,240.11,237.54,,,
"05/05/2019 06:30:00",8.12,13.63,8.35,6.19,238.54,239.90,237.11,,,
"05/05/2019 07:00:00",10.14,12.34,10.31,6.59,237.24,238.61,235.72,,,
"05/05/2019 07:30:00",7.74,14.36,10.28,6.49,236.61,237.47,234.66,,,
"05/05/2019 08:00:00",5.76,11.76,8.02,5.47,235.47,236.46,233.75,,,
"05/05/2019 08:30:00",7.82,14.39,6.84,5.15,236.79,237.73,235.45,,,
"05/05/2019 09:00:00",5.76,12.30,6.30,4.09,238.86,239.89,237.35,,,
"05/05/2019 09:30:00",7.22,23.72,6.42,7.87,238.50,239.57,236.91,,,
"05/05/2019 10:00:00",4.04,12.37,6.81,3.93,239.58,240.51,237.78,,,
"05/05/2019 10:30:00",5.78,9.68,6.40,3.42,238.91,240.16,237.44,,,
"05/05/2019 11:00:00",4.22,13.83,9.26,5.32,239.01,239.60,236.68,,,
"05/05/2019 11:30:00",7.82,10.51,6.51,4.07,237.37,238.83,235.61,,,
"05/05/2019 12:00:00",11.63,17.76,6.56,7.81,237.90,238.65,235.91,,,
"05/05/2019 12:30:00",5.45,12.70,5.49,3.94,238.89,240.18,237.28,,,
"05/05/2019 13:00:00",6.63,12.88,6.48,4.56,237.74,238.56,235.47,,,
"05/05/2019 13:30:00",4.52,10.54,4.39,3.45,238.14,238.92,236.01,,,
"05/05/2019 14:00:00",4.45,8.69,11.34,4.60,237.36,238.61,235.23,,,
"05/05/2019 14:30:00",6.18,18.52,16.03,9.52,239.17,240.14,236.74,,,
"05/05/2019 15:00:00",7.36,18.48,8.65,6.97,240.19,240.93,238.32,,,
"05/05/2019 15:30:00",14.94,12.81,5.79,7.13,238.50,239.26,236.47,,,
"05/05/2019 16:00:00",7.52,19.02,8.82,7.34,237.64,238.00,234.99,,,
"05/05/2019 16:30:00",14.69,11.60,12.67,6.76,240.72,241.51,238.09,,,
"05/05/2019 17:00:00",7.36,11.75,13.94,7.39,240.76,241.97,238.84,,,
"05/05/2019 17:30:00",8.78,15.04,9.44,9.48,238.34,239.40,236.40,,,
"05/05/2019 18:00:00",11.92,21.15,16.27,10.76,238.63,239.73,236.92,,,
"05/05/2019 18:30:00",11.70,14.70,23.06,10.66,238.65,239.79,237.66,,,
"05/05/2019 19:00:00",7.52,18.63,8.89,10.01,236.98,238.06,236.26,,,
"05/05/2019 19:30:00",6.63,17.51,7.39,6.87,234.23,235.42,234.38,,,
"05/05/2019 20:00:00",15.13,17.82,11.03,10.16,237.67,239.34,237.48,,,
"05/05/2019 20:30:00",12.29,17.24,11.51,7.43,237.11,238.63,236.96,,,
"05/05/2019 21:00:00",7.44,14.05,14.69,7.52,238.87,240.42,238.44,,,
"05/05/2019 21:30:00",18.75,28.81,14.09,14.06,239.95,241.07,239.10,,,
"05/05/2019 22:00:00",7.23,14.71,11.34,7.54,237.36,238.86,236.60,,,
"05/05/2019 22:30:00",7.08,19.06,10.14,8.32,239.00,240.22,238.19,,,
"05/05/2019 23:00:00",6.62,11.74,11.86,6.46,236.41,238.04,235.92,,,
"05/05/2019 23:30:00",10.64,15.51,11.15,7.74,236.99,238.15,235.51,,,
"06/05/2019 00:00:00",9.37,14.62,17.68,9.09,237.23,238.60,235.67,,,
"06/05/2019 00:30:00",9.42,15.07,12.18,7.80,237.31,238.63,235.78,,,
"06/05/2019 01:00:00",7.35,18.86,15.78,9.42,237.60,239.03,236.18,,,
"06/05/2019 01:30:00",14.03,15.34,11.87,8.87,236.75,237.88,235.59,,,
"06/05/2019 02:00:00",10.64,11.28,16.61,8.28,236.98,238.38,235.69,,,
"06/05/2019 02:30:00",20.51,14.09,11.75,7.50,237.21,238.61,236.13,,,
"06/05/2019 03:00:00",8.40,20.40,12.42,8.76,237.69,238.91,236.58,,,
"06/05/2019 03:30:00",10.63,25.66,9.35,10.25,237.65,238.88,236.91,,,
"06/05/2019 04:00:00",13.84,17.01,13.15,8.91,237.45,238.67,237.35,,,
"06/05/2019 04:30:00",17.83,26.91,31.30,15.48,237.01,238.47,237.08,,,
"06/05/2019 05:00:00",12.11,20.20,17.97,9.74,236.39,237.51,236.47,,,
"06/05/2019 05:30:00",22.06,29.44,17.42,14.07,237.09,237.89,237.49,,,
"06/05/2019 06:00:00",11.95,15.19,18.00,8.57,236.32,237.40,237.06,,,
"06/05/2019 06:30:00",10.91,19.79,15.84,9.47,236.33,237.12,236.81,,,
"06/05/2019 07:00:00",16.25,28.31,21.83,13.46,234.80,235.49,235.31,,,
"06/05/2019 07:30:00",18.09,26.65,25.85,13.23,233.89,234.59,233.63,,,
"06/05/2019 08:00:00",35.73,26.03,31.04,18.29,232.76,233.46,232.72,,,
"06/05/2019 08:30:00",28.24,23.90,53.17,18.17,235.77,236.93,235.18,,,
"06/05/2019 09:00:00",43.16,41.13,58.78,27.68,234.89,236.01,234.09,,,
"06/05/2019 09:30:00",54.65,35.72,54.65,26.11,234.99,236.24,234.74,,,
"06/05/2019 10:00:00",51.81,38.59,57.59,26.89,235.63,236.41,234.81,,,
"06/05/2019 10:30:00",53.47,43.00,70.23,34.15,238.46,239.60,237.87,,,
"06/05/2019 11:00:00",58.61,39.00,55.90,29.01,235.91,237.35,235.58,,,
"06/05/2019 11:30:00",50.76,38.15,62.60,28.82,239.26,240.78,238.81,,,
"06/05/2019 12:00:00",43.94,35.02,48.72,22.86,237.52,238.86,236.81,,,
"06/05/2019 12:30:00",36.03,33.67,43.30,19.62,237.00,238.22,236.31,,,
"06/05/2019 13:00:00",34.58,30.79,40.63,18.26,236.79,237.74,236.26,,,
"06/05/2019 13:30:00",41.80,33.19,56.17,23.58,236.18,237.04,235.46,,,
"06/05/2019 14:00:00",47.60,40.74,59.20,27.47,236.16,237.07,235.34,,,
"06/05/2019 14:30:00",51.19,47.20,63.55,27.59,235.61,236.33,234.89,,,
"06/05/2019 15:00:00",48.43,36.63,77.23,31.48,235.49,236.78,234.64,,,
"06/05/2019 15:30:00",48.47,32.81,61.20,26.88,235.53,236.61,234.57,,,
"06/05/2019 16:00:00",37.90,36.23,43.33,21.48,235.49,236.68,234.93,,,
"06/05/2019 16:30:00",35.18,33.42,40.31,19.43,235.98,237.19,235.74,,,
"06/05/2019 17:00:00",30.10,34.79,42.19,20.75,236.68,237.73,236.48,,,
"06/05/2019 17:30:00",35.85,37.31,28.33,20.58,237.35,238.09,237.21,,,
"06/05/2019 18:00:00",35.24,26.38,42.07,19.03,237.06,237.96,236.47,,,
"06/05/2019 18:30:00",24.56,24.79,35.54,17.04,236.23,237.34,236.76,,,
"06/05/2019 19:00:00",24.72,22.99,21.01,13.13,234.89,236.09,235.78,,,
"06/05/2019 19:30:00",15.57,21.44,19.28,11.05,232.56,233.70,233.00,,,
"06/05/2019 20:00:00",14.02,25.26,21.64,12.19,237.72,238.85,237.94,,,
"06/05/2019 20:30:00",13.80,24.59,23.07,11.67,239.22,240.27,239.02,,,
"06/05/2019 21:00:00",13.72,24.26,20.88,11.37,239.63,241.27,239.44,,,
"06/05/2019 21:30:00",14.60,28.88,19.30,12.82,237.25,238.81,237.23,,,
"06/05/2019 22:00:00",23.90,21.77,19.39,10.62,239.13,240.80,238.85,,,
"06/05/2019 22:30:00",13.68,29.45,19.21,12.57,240.14,241.47,239.90,,,
"06/05/2019 23:00:00",11.82,26.24,17.90,11.81,240.15,241.70,239.92,,,
"06/05/2019 23:30:00",17.91,28.88,16.69,14.70,238.19,239.49,237.98,,,
"07/05/2019 00:00:00",9.42,17.55,19.68,10.37,238.06,239.35,237.81,,,
"07/05/2019 00:30:00",8.62,14.87,11.84,7.69,238.38,239.72,238.05,,,
"07/05/2019 01:00:00",7.73,22.00,10.24,9.31,238.94,240.14,238.62,,,
"07/05/2019 01:30:00",9.13,13.68,11.58,6.98,238.85,240.48,238.62,,,
"07/05/2019 02:00:00",15.11,12.75,10.33,8.66,237.40,238.76,236.99,,,
"07/05/2019 02:30:00",7.33,17.76,22.80,10.70,237.48,238.93,236.64,,,
"07/05/2019 03:00:00",7.65,13.38,12.28,6.88,237.47,238.88,236.78,,,
"07/05/2019 03:30:00",10.36,19.21,12.78,9.70,237.38,238.81,236.56,,,
"07/05/2019 04:00:00",7.32,17.20,14.95,9.02,237.42,238.52,236.90,,,
"07/05/2019 04:30:00",12.33,27.26,16.36,11.33,236.94,238.11,236.19,,,
"07/05/2019 05:00:00",10.06,19.97,16.53,9.27,236.92,237.89,236.34,,,
"07/05/2019 05:30:00",11.59,27.81,12.80,10.52,236.77,237.35,236.19,,,
"07/05/2019 06:00:00",16.17,28.92,13.50,11.31,237.00,237.97,236.64,,,
"07/05/2019 06:30:00",16.67,21.21,17.38,10.56,236.31,237.49,236.43,,,
"07/05/2019 07:00:00",23.60,34.29,16.99,15.32,235.16,235.76,234.59,,,
"07/05/2019 07:30:00",21.16,31.93,18.91,12.42,233.58,234.48,232.98,,,
"07/05/2019 08:00:00",26.13,18.25,25.54,14.47,235.81,236.55,234.82,,,
