Timestamp,"Corrente A","Corrente B","Corrente C","Potencia","Tensao A","Tensao B","Tensao C","energy cost 1","energy cost 2","energy cost 3"
"01/05/2020 11:00:00",3.61,2.98,5.56,2.02,239.97,241.04,238.41,0.26,8014.64,
"01/05/2020 11:30:00",4.01,8.23,12.03,4.70,240.32,241.39,239.00,0.52,8014.82,
"01/05/2020 12:00:00",3.96,6.76,2.01,2.17,240.18,241.52,239.02,0.24,8014.98,
"01/05/2020 12:30:00",9.05,8.52,2.98,4.51,238.78,240.55,237.87,0.50,8015.15,
"01/05/2020 13:00:00",4.78,5.53,6.83,3.02,239.13,240.55,237.68,0.34,8015.33,
"01/05/2020 13:30:00",4.13,4.18,3.68,2.23,236.24,237.51,235.17,0.25,8015.54,
"01/05/2020 14:00:00",4.47,9.72,5.24,4.16,238.23,239.65,237.07,0.46,8015.75,
"01/05/2020 14:30:00",3.42,12.78,5.64,4.78,237.61,238.84,236.45,0.53,8015.94,
"01/05/2020 15:00:00",11.53,4.33,6.53,4.84,236.96,238.38,235.74,0.54,8016.15,
"01/05/2020 15:30:00",10.52,4.08,3.60,4.31,236.50,237.91,235.39,0.48,8016.38,
"01/05/2020 16:00:00",10.58,11.91,8.51,6.72,236.38,237.58,235.32,0.75,8016.62,
"01/05/2020 16:30:00",6.01,8.74,5.42,4.59,237.04,237.93,235.69,0.51,8016.90,
"01/05/2020 17:00:00",5.45,6.29,6.80,4.01,236.87,237.95,235.74,0.45,8017.18,
"01/05/2020 17:30:00",5.31,7.81,8.59,4.41,236.71,238.16,236.11,0.49,8017.48,
"01/05/2020 18:00:00",15.09,11.48,7.14,7.62,235.46,236.99,235.12,0.85,8017.81,
"01/05/2020 18:30:00",12.43,8.31,5.46,5.99,239.92,241.45,239.51,0.67,8018.21,
"01/05/2020 19:00:00",7.70,8.55,8.37,5.36,236.02,237.47,235.44,0.60,8018.49,
"01/05/2020 19:30:00",6.61,9.60,6.68,5.09,236.10,237.39,235.41,0.57,8018.82,
"01/05/2020 20:00:00",6.38,13.25,7.41,6.14,237.28,238.59,236.81,0.68,8019.13,
"01/05/2020 20:30:00",7.32,9.55,14.06,7.64,236.79,238.28,236.20,0.85,8019.44,
"01/05/2020 21:00:00",6.12,9.86,7.33,5.20,235.15,236.84,234.95,0.58,8019.73,
"01/05/2020 21:30:00",12.47,6.22,7.69,5.73,236.88,238.54,236.40,0.64,8020.05,
"01/05/2020 22:00:00",6.61,7.17,8.81,4.88,239.74,241.07,238.65,0.54,8020.34,
"01/05/2020 22:30:00",6.62,8.18,8.14,5.01,237.84,239.37,237.13,0.56,8020.66,
"01/05/2020 23:00:00",5.74,5.78,6.94,3.87,239.94,241.29,239.13,0.28,8020.98,
"01/05/2020 23:30:00",13.08,8.15,7.96,6.63,238.36,239.78,237.27,0.49,8021.20,
"02/05/2020 00:00:00",6.99,7.66,12.49,6.08,238.41,239.71,237.36,0.45,8021.40,
"02/05/2020 00:30:00",19.79,6.43,4.94,7.21,238.63,239.94,237.55,0.53,8021.64,
"02/05/2020 01:00:00",6.97,13.60,9.83,6.71,239.31,240.52,237.81,0.43,8021.85,
"02/05/2020 01:30:00",6.40,7.91,18.40,7.60,239.93,241.35,238.91,0.49,8022.03,
"02/05/2020 02:00:00",5.81,5.99,7.63,4.37,234.32,236.23,233.31,0.28,8022.22,
"02/05/2020 02:30:00",6.41,12.32,5.30,5.22,234.49,236.21,233.43,0.34,8022.38,
"02/05/2020 03:00:00",6.59,14.76,8.28,6.68,234.74,236.26,233.38,0.43,8022.54,
"02/05/2020 03:30:00",20.16,5.85,5.63,7.02,235.91,237.88,234.80,0.45,8022.72,
"02/05/2020 04:00:00",9.40,7.96,10.23,6.14,237.64,239.31,236.22,0.40,8022.89,
"02/05/2020 04:30:00",6.40,6.63,6.65,4.25,234.77,236.65,233.63,0.27,8023.07,
"02/05/2020 05:00:00",6.11,7.38,6.93,4.38,234.74,236.50,233.37,0.32,8023.26,
"02/05/2020 05:30:00",8.06,8.09,9.23,6.22,238.28,240.43,237.18,0.46,8023.46,
"02/05/2020 06:00:00",5.62,8.40,7.91,4.85,237.70,239.55,236.66,0.36,8023.65,
"02/05/2020 06:30:00",10.98,6.60,5.69,5.00,238.29,240.17,237.54,0.37,8023.84,
"02/05/2020 07:00:00",4.84,11.88,5.35,4.91,235.14,237.08,234.39,0.36,8023.99,
"02/05/2020 07:30:00",4.94,11.83,5.54,4.86,235.08,236.66,234.07,0.36,8024.17,
"02/05/2020 08:00:00",3.82,5.40,4.72,2.68,234.28,236.15,233.53,0.30,8024.34,
"02/05/2020 08:30:00",3.49,9.42,5.27,3.67,233.22,234.86,232.32,0.41,8024.52,
"02/05/2020 09:00:00",4.79,4.28,4.05,2.34,233.90,235.64,233.09,0.26,8024.70,
"02/05/2020 09:30:00",14.90,3.39,3.14,4.35,237.74,239.73,237.32,0.49,8024.88,
"02/05/2020 10:00:00",6.05,4.54,6.75,2.73,236.68,238.62,235.81,0.30,8025.07,
"02/05/2020 10:30:00",3.98,5.48,4.68,2.50,238.21,239.96,237.46,0.28,8025.24,
"02/05/2020 11:00:00",10.33,10.50,2.93,5.32,237.73,239.10,236.76,0.59,8025.40,
"02/05/2020 11:30:00",3.77,5.38,8.78,3.94,236.83,238.38,236.15,0.44,8025.55,
"02/05/2020 12:00:00",12.62,7.27,9.79,6.00,236.33,237.66,235.46,0.67,8025.70,
"02/05/2020 12:30:00",8.61,4.17,2.13,2.99,237.04,238.31,236.24,0.33,8025.83,
"02/05/2020 13:00:00",4.49,4.87,5.40,2.93,238.18,239.50,237.22,0.22,8025.97,
"02/05/2020 13:30:00",4.13,3.72,10.56,3.49,235.96,237.59,234.77,0.26,8026.13,
"02/05/2020 14:00:00",4.11,14.54,6.40,5.47,235.78,237.51,234.80,0.40,8026.28,
"02/05/2020 14:30:00",4.59,7.40,3.85,3.22,236.10,237.48,235.14,0.24,8026.41,
"02/05/2020 15:00:00",4.69,3.57,4.59,2.36,236.52,237.97,235.11,0.17,8026.56,
"02/05/2020 15:30:00",10.99,11.03,3.77,5.77,236.85,237.69,235.37,0.42,8026.70,
"02/05/2020 16:00:00",9.38,7.91,9.55,5.72,238.53,239.97,237.65,0.42,8026.84,
"02/05/2020 16:30:00",5.73,5.70,6.44,3.68,239.17,240.75,238.47,0.27,8027.04,
"02/05/2020 17:00:00",6.20,12.08,7.77,5.96,240.27,241.55,238.98,0.44,8027.23,
"02/05/2020 17:30:00",6.12,7.25,9.62,5.59,237.70,239.23,237.03,0.41,8027.44,
"02/05/2020 18:00:00",6.40,7.17,8.18,4.79,238.01,239.25,237.04,0.35,8027.65,
"02/05/2020 18:30:00",11.91,12.50,6.92,7.11,235.93,237.29,235.38,0.52,8027.86,
"02/05/2020 19:00:00",9.27,9.10,9.45,6.08,233.41,234.63,232.41,0.68,8028.07,
"02/05/2020 19:30:00",6.21,14.43,6.86,6.24,237.34,238.54,236.64,0.70,8028.40,
"02/05/2020 20:00:00",8.97,13.65,8.55,6.59,237.90,239.43,236.98,0.73,8028.78,
"02/05/2020 20:30:00",8.95,8.91,16.41,7.91,238.52,239.89,237.78,0.88,8029.07,
"02/05/2020 21:00:00",7.11,14.00,7.95,6.62,239.17,240.33,238.16,0.49,8029.43,
"02/05/2020 21:30:00",20.36,12.88,6.18,9.10,237.53,238.99,236.52,0.67,8029.63,
"02/05/2020 22:00:00",6.53,9.08,9.34,6.37,238.22,239.71,237.56,0.47,8029.82,
"02/05/2020 22:30:00",9.04,9.88,6.77,5.73,236.85,238.14,236.34,0.42,8030.03,
"02/05/2020 23:00:00",5.80,14.14,7.60,6.29,241.37,242.56,240.39,0.46,8030.25,
"02/05/2020 23:30:00",6.86,15.63,5.85,6.46,240.64,241.75,239.38,0.47,8030.44,
"03/05/2020 00:00:00",6.32,6.96,9.15,4.91,240.88,242.41,240.28,0.36,8030.64,
"03/05/2020 00:30:00",13.25,13.24,6.44,7.52,239.17,240.77,238.56,0.55,8030.86,
"03/05/2020 01:00:00",6.54,8.61,7.54,5.55,237.87,239.27,237.34,0.36,8031.05,
"03/05/2020 01:30:00",10.99,6.98,7.68,5.88,239.42,240.70,239.03,0.38,8031.23,
"03/05/2020 02:00:00",9.41,12.62,7.78,7.73,235.47,237.40,234.84,0.50,8031.43,
"03/05/2020 02:30:00",5.74,8.36,7.92,4.78,236.12,237.66,235.45,0.31,8031.59,
"03/05/2020 03:00:00",5.90,12.95,5.73,5.50,236.08,237.82,235.22,0.36,8031.77,
"03/05/2020 03:30:00",11.88,8.85,6.10,6.06,236.35,238.02,235.29,0.39,8031.97,
"03/05/2020 04:00:00",6.61,6.93,8.65,4.84,237.41,239.52,236.59,0.31,8032.14,
"03/05/2020 04:30:00",6.19,7.28,8.28,4.70,238.26,240.10,237.41,0.30,8032.32,
"03/05/2020 05:00:00",6.64,7.14,6.32,4.18,237.90,239.77,236.90,0.31,8032.51,
"03/05/2020 05:30:00",5.92,7.67,6.12,4.23,239.78,241.64,239.29,0.31,8032.70,
"03/05/2020 06:00:00",5.81,7.23,7.33,4.44,239.66,241.67,239.03,0.33,8032.92,
"03/05/2020 06:30:00",11.15,12.19,4.34,6.43,239.61,241.71,239.50,0.47,8033.11,
"03/05/2020 07:00:00",6.16,5.24,6.50,3.80,238.94,241.11,239.03,0.28,8033.28,
"03/05/2020 07:30:00",4.36,4.23,4.76,2.69,237.48,239.43,237.51,0.20,8033.43,
"03/05/2020 08:00:00",4.29,11.34,17.22,7.32,233.98,235.70,233.52,0.54,8033.59,
"03/05/2020 08:30:00",5.10,4.63,5.50,3.01,237.84,239.16,236.82,0.22,8033.71,
"03/05/2020 09:00:00",4.16,5.39,13.89,4.77,235.01,236.18,233.85,0.35,8033.86,
"03/05/2020 09:30:00",16.23,4.12,2.74,5.28,235.06,236.31,234.34,0.39,8033.99,
"03/05/2020 10:00:00",3.98,8.91,7.03,4.09,238.25,239.32,237.47,0.30,8034.11,
"03/05/2020 10:30:00",4.16,11.85,3.91,4.51,237.19,238.22,236.46,0.33,8034.24,
"03/05/2020 11:00:00",3.77,4.66,3.06,2.08,237.48,238.62,236.50,0.15,8034.35,
"03/05/2020 11:30:00",3.52,5.77,5.26,2.62,238.47,239.65,237.75,0.19,8034.45,
"03/05/2020 12:00:00",3.51,10.09,4.98,3.83,239.04,239.93,237.63,0.28,8034.56,
"03/05/2020 12:30:00",9.00,2.59,3.73,2.90,239.92,240.86,238.71,0.21,8034.67,
"03/05/2020 13:00:00",4.19,5.39,5.54,2.98,238.95,240.33,238.10,0.22,8034.78,
"03/05/2020 13:30:00",4.71,10.31,3.69,4.10,237.50,238.75,236.48,0.30,8034.90,
"03/05/2020 14:00:00",4.31,6.38,9.71,4.46,237.28,238.36,235.91,0.33,8035.02,
"03/05/2020 14:30:00",4.65,11.31,5.21,4.55,240.16,240.81,238.51,0.33,8035.15,
"03/05/2020 15:00:00",4.52,7.64,6.98,4.15,239.34,240.39,237.95,0.30,8035.33,
"03/05/2020 15:30:00",10.86,5.76,7.39,5.24,240.12,241.48,239.13,0.38,8035.49,
"03/05/2020 16:00:00",12.99,7.85,13.22,7.98,239.62,240.97,238.50,0.59,8035.65,
"03/05/2020 16:30:00",5.40,17.66,6.75,6.98,240.56,241.72,239.30,0.51,8035.87,
"03/05/2020 17:00:00",5.51,7.73,10.48,5.02,238.43,239.80,237.69,0.37,8036.11,
"03/05/2020 17:30:00",6.45,5.88,6.30,4.10,237.58,239.13,237.33,0.30,8036.30,
"03/05/2020 18:00:00",6.93,15.01,8.71,7.10,237.19,238.87,237.02,0.52,8036.52,
"03/05/2020 18:30:00",12.55,7.55,8.42,6.28,234.33,235.95,234.72,0.46,8036.71,
"03/05/2020 19:00:00",7.53,7.60,9.85,5.21,232.87,234.92,232.91,0.38,8036.92,
"03/05/2020 19:30:00",9.13,7.16,7.67,5.98,237.69,238.95,237.80,0.44,8037.14,
"03/05/2020 20:00:00",6.62,9.14,10.69,5.96,236.85,238.23,236.71,0.44,8037.35,
"03/05/2020 20:30:00",6.35,7.00,7.76,4.56,236.66,238.05,236.42,0.33,8037.59,
"03/05/2020 21:00:00",6.55,6.53,8.03,4.53,237.28,238.84,237.52,0.33,8037.79,
"03/05/2020 21:30:00",12.91,7.35,9.23,6.19,239.76,241.11,239.64,0.45,8037.99,
"03/05/2020 22:00:00",8.90,7.66,10.50,6.18,240.94,242.32,240.73,0.45,8038.18,
"03/05/2020 22:30:00",6.64,12.25,6.91,5.90,238.42,239.88,238.57,0.43,8038.43,
"03/05/2020 23:00:00",6.49,15.68,8.25,6.88,238.75,240.16,238.53,0.50,8038.64,
"03/05/2020 23:30:00",6.37,12.50,8.94,6.24,237.70,239.39,237.58,0.46,8038.85,
"04/05/2020 00:00:00",6.88,14.82,8.05,6.80,237.99,239.79,238.00,0.50,8039.07,
"04/05/2020 00:30:00",14.62,7.56,6.37,6.00,237.41,239.12,237.28,0.44,8039.28,
"04/05/2020 01:00:00",6.82,6.98,7.85,4.72,237.20,238.84,237.39,0.31,8039.46,
"04/05/2020 01:30:00",7.73,12.95,14.35,7.95,237.62,239.24,237.78,0.51,8039.65,
"04/05/2020 02:00:00",6.14,8.62,8.76,5.25,239.16,240.91,239.21,0.34,8039.88,
"04/05/2020 02:30:00",6.55,6.32,10.54,5.17,238.49,240.10,238.33,0.33,8040.04,
"04/05/2020 03:00:00",8.91,12.40,8.32,6.78,238.36,239.87,238.47,0.44,8040.24,
"04/05/2020 03:30:00",12.17,5.87,12.94,6.86,239.17,241.17,239.57,0.44,8040.43,
"04/05/2020 04:00:00",9.71,10.93,10.96,7.19,238.67,240.37,238.81,0.47,8040.64,
"04/05/2020 04:30:00",13.39,20.62,14.38,11.27,238.86,240.75,239.14,0.73,8040.88,
"04/05/2020 05:00:00",8.71,10.62,11.47,6.96,238.04,239.87,238.21,0.51,8041.16,
"04/05/2020 05:30:00",8.67,16.96,9.57,8.46,239.32,241.31,239.45,0.62,8041.44,
"04/05/2020 06:00:00",8.77,22.26,10.02,9.70,239.76,241.75,239.72,1.08,8041.78,
"04/05/2020 06:30:00",23.72,16.69,7.84,11.39,238.67,240.30,238.49,1.27,8042.33,
"04/05/2020 07:00:00",8.92,18.60,11.63,9.11,237.54,239.18,237.14,1.02,8042.82,
"04/05/2020 07:30:00",9.45,17.21,8.45,8.06,235.13,236.73,234.76,0.90,8043.26,
"04/05/2020 08:00:00",7.52,11.11,12.89,7.12,234.30,236.06,234.06,0.79,8043.66,
"04/05/2020 08:30:00",9.06,13.96,14.39,8.61,234.18,235.79,233.71,1.11,8044.16,
"04/05/2020 09:00:00",7.38,17.82,11.08,8.27,234.23,235.56,233.54,1.07,8044.66,
"04/05/2020 09:30:00",15.84,22.44,11.88,10.23,233.24,234.35,232.56,1.32,8045.26,
"04/05/2020 10:00:00",29.74,21.44,20.47,16.60,236.24,237.69,235.68,2.14,8045.91,
"04/05/2020 10:30:00",19.30,22.93,17.57,14.69,236.40,237.94,236.11,1.90,8046.89,
"04/05/2020 11:00:00",11.29,14.03,11.34,8.38,235.36,236.86,235.06,1.08,8047.56,
"04/05/2020 11:30:00",8.79,16.83,11.50,9.71,235.25,236.88,235.20,1.08,8048.17,
"04/05/2020 12:00:00",19.40,17.72,10.21,8.49,235.78,237.53,235.56,0.95,8048.66,
"04/05/2020 12:30:00",14.94,13.01,10.47,8.48,235.32,237.17,235.28,0.95,8049.10,
"04/05/2020 13:00:00",9.53,17.06,11.42,9.03,235.40,236.86,235.07,1.01,8049.55,
"04/05/2020 13:30:00",10.18,13.04,13.21,8.30,239.58,241.54,239.31,0.93,8050.09,
"04/05/2020 14:00:00",15.92,18.10,13.75,11.16,239.87,241.69,239.70,1.24,8050.80,
"04/05/2020 14:30:00",16.14,13.22,28.91,13.74,236.51,238.12,236.47,1.53,8051.37,
"04/05/2020 15:00:00",10.66,19.81,29.85,14.16,236.96,238.70,236.76,1.58,8052.04,
"04/05/2020 15:30:00",21.97,12.61,13.92,11.09,236.49,238.20,236.60,1.24,8052.58,
"04/05/2020 16:00:00",10.35,14.48,12.73,8.68,237.18,239.03,237.01,0.97,8053.11,
"04/05/2020 16:30:00",8.09,18.17,10.62,8.58,238.19,239.91,237.92,0.96,8053.57,
"04/05/2020 17:00:00",13.06,17.24,15.57,10.97,237.88,239.39,237.62,1.22,8054.02,
"04/05/2020 17:30:00",5.26,5.29,8.28,4.26,239.32,240.68,239.04,0.47,8054.42,
"04/05/2020 18:00:00",5.93,13.71,10.23,6.92,238.57,240.32,238.05,0.77,8054.72,
"04/05/2020 18:30:00",16.56,6.89,8.15,7.11,235.29,236.71,234.69,0.79,8055.05,
"04/05/2020 19:00:00",6.71,8.42,9.11,5.35,234.80,236.62,233.98,0.60,8055.35,
"04/05/2020 19:30:00",7.25,7.21,6.48,4.50,235.87,237.61,234.82,0.50,8055.69,
"04/05/2020 20:00:00",6.83,13.30,9.94,6.75,239.58,241.23,238.97,0.75,8056.05,
"04/05/2020 20:30:00",5.98,6.66,9.46,4.64,238.05,239.77,237.51,0.52,8056.40,
"04/05/2020 21:00:00",6.74,8.61,7.88,5.21,238.14,239.94,237.54,0.58,8056.71,
"04/05/2020 21:30:00",12.16,10.99,7.99,7.17,238.53,239.94,237.79,0.80,8057.02,
"04/05/2020 22:00:00",7.04,7.23,15.33,6.60,236.18,237.97,235.65,0.74,8057.38,
"04/05/2020 22:30:00",6.24,8.28,7.86,5.11,239.05,240.83,238.88,0.57,8057.71,
"04/05/2020 23:00:00",5.90,6.82,8.65,4.76,237.20,238.92,236.79,0.35,8058.04,
"04/05/2020 23:30:00",6.30,12.11,9.30,6.27,234.26,235.85,233.94,0.46,8058.28,
"05/05/2020 00:00:00",8.55,9.43,7.43,7.86,235.47,237.39,235.13,0.58,8058.48,
"05/05/2020 00:30:00",11.99,5.63,8.97,5.80,238.42,239.97,237.69,0.43,8058.68,
"05/05/2020 01:00:00",7.43,9.78,8.30,5.89,239.14,240.63,238.30,0.38,8058.90,
"05/05/2020 01:30:00",14.06,9.19,7.68,7.02,239.07,240.55,238.56,0.45,8059.09,
"05/05/2020 02:00:00",5.99,7.38,7.51,4.71,239.37,240.94,238.93,0.30,8059.28,
"05/05/2020 02:30:00",13.35,12.93,7.08,8.36,236.05,238.06,235.83,0.54,8059.46,
"05/05/2020 03:00:00",5.61,10.98,6.57,4.84,238.05,239.60,237.47,0.31,8059.67,
"05/05/2020 03:30:00",12.11,5.69,14.62,7.41,239.18,241.21,238.75,0.48,8059.90,
"05/05/2020 04:00:00",6.31,8.85,11.46,5.05,238.37,240.02,237.66,0.33,8060.08,
"05/05/2020 04:30:00",8.10,19.26,18.46,10.76,238.00,239.62,237.36,0.70,8060.28,
"05/05/2020 05:00:00",12.39,8.56,9.69,7.27,237.50,239.16,236.94,0.53,8060.53,
"05/05/2020 05:30:00",6.80,13.17,9.52,9.41,238.79,240.44,238.03,0.69,8060.81,
"05/05/2020 06:00:00",9.46,14.63,11.46,8.31,240.05,241.92,239.89,0.93,8061.12,
"05/05/2020 06:30:00",12.53,11.80,9.09,7.76,239.49,241.47,239.55,0.87,8061.57,
"05/05/2020 07:00:00",15.39,14.47,10.62,9.58,238.50,240.31,238.26,1.07,8062.04,
"05/05/2020 07:30:00",5.91,10.02,8.34,5.84,238.13,240.34,238.72,0.65,8062.45,
"05/05/2020 08:00:00",4.80,8.27,9.84,5.28,237.14,239.08,237.63,0.59,8062.81,
"05/05/2020 08:30:00",12.52,14.41,9.79,8.62,237.64,239.24,237.60,1.11,8063.17,
"05/05/2020 09:00:00",6.85,12.15,10.53,6.94,237.85,239.38,237.86,0.90,8063.60,
"05/05/2020 09:30:00",18.34,7.28,8.67,8.21,238.03,239.81,238.06,1.06,8064.08,
"05/05/2020 10:00:00",7.00,8.93,11.09,6.60,238.50,240.01,238.32,0.85,8064.48,
"05/05/2020 10:30:00",8.21,13.72,9.51,7.06,238.22,240.04,238.49,0.91,8064.88,
"05/05/2020 11:00:00",14.61,6.84,9.38,7.04,237.65,239.42,237.53,0.91,8065.31,
"05/05/2020 11:30:00",9.69,8.90,7.47,5.45,237.31,238.92,237.45,0.61,8065.70,
"05/05/2020 12:00:00",6.47,12.88,11.11,6.61,237.87,239.49,237.81,0.74,8066.08,
"05/05/2020 12:30:00",11.89,5.38,5.93,5.06,238.44,240.22,238.47,0.56,8066.44,
"05/05/2020 13:00:00",7.24,8.31,8.97,5.53,238.27,239.71,238.10,0.62,8066.88,
"05/05/2020 13:30:00",21.69,21.49,10.49,12.74,237.43,238.92,237.22,1.42,8067.29,
"05/05/2020 14:00:00",20.68,9.53,18.48,11.26,237.19,239.16,237.36,1.26,8067.79,
"05/05/2020 14:30:00",21.31,9.96,10.69,10.25,238.52,240.08,238.50,1.14,8068.34,
"05/05/2020 15:00:00",8.06,12.13,11.57,7.30,238.28,239.85,238.27,0.81,8068.76,
"05/05/2020 15:30:00",14.94,9.23,10.17,7.80,237.33,239.07,237.53,0.87,8069.24,
"05/05/2020 16:00:00",9.61,10.76,12.53,7.53,238.68,240.40,238.98,0.84,8069.63,
"05/05/2020 16:30:00",11.59,10.93,13.63,7.73,235.93,237.46,235.94,0.86,8070.12,
"05/05/2020 17:00:00",7.95,13.50,11.11,7.22,235.41,236.94,235.72,0.81,8070.57,
"05/05/2020 17:30:00",8.02,10.35,13.11,7.15,235.58,236.96,235.96,0.80,8070.99,
"05/05/2020 18:00:00",7.32,8.22,9.67,5.65,234.12,236.03,234.26,0.63,8071.40,
"05/05/2020 18:30:00",11.91,11.27,7.01,6.76,237.46,239.15,237.60,0.75,8071.71,
"05/05/2020 19:00:00",14.08,8.25,8.87,7.21,236.75,238.53,236.67,0.80,8072.04,
"05/05/2020 19:30:00",5.73,8.98,7.85,5.06,235.98,237.47,235.76,0.56,8072.38,
"05/05/2020 20:00:00",14.85,13.56,8.32,8.25,233.74,235.31,233.58,0.92,8072.71,
"05/05/2020 20:30:00",6.01,8.54,7.64,4.86,235.92,237.48,235.87,0.54,8073.04,
"05/05/2020 21:00:00",8.75,7.24,13.37,6.87,239.78,241.43,239.78,0.77,8073.35,
"05/05/2020 21:30:00",12.97,9.27,6.48,6.54,238.95,240.44,238.89,0.73,8073.73,
"05/05/2020 22:00:00",6.39,14.74,7.57,6.65,236.69,238.34,236.63,0.74,8074.05,
"05/05/2020 22:30:00",17.57,6.40,9.20,4.84,236.99,238.81,236.68,0.54,8074.42,
"05/05/2020 23:00:00",13.71,7.66,6.47,6.41,239.65,241.25,239.21,0.47,8074.76,
"05/05/2020 23:30:00",5.32,7.77,7.14,4.30,238.46,239.87,238.14,0.32,8074.95,
"06/05/2020 00:00:00",6.35,5.28,5.95,3.47,238.32,240.36,237.90,0.25,8075.15,
"06/05/2020 00:30:00",20.13,6.63,7.66,7.87,238.76,240.38,238.31,0.58,8075.39,
"06/05/2020 01:00:00",7.55,16.44,7.89,8.80,237.29,239.08,236.70,0.57,8075.58,
"06/05/2020 01:30:00",5.94,13.28,14.91,9.36,238.21,239.99,237.94,0.61,8075.79,
"06/05/2020 02:00:00",7.76,6.87,6.76,4.12,238.15,239.87,237.81,0.27,8075.99,
"06/05/2020 02:30:00",12.87,5.35,6.41,5.57,238.50,240.17,238.29,0.36,8076.16,
"06/05/2020 03:00:00",6.06,12.62,8.32,6.24,238.37,239.98,237.91,0.40,8076.33,
"06/05/2020 03:30:00",20.22,10.07,6.17,8.59,237.74,239.56,237.68,0.56,8076.53,
"06/05/2020 04:00:00",6.87,10.73,7.48,5.74,238.96,240.49,238.64,0.37,8076.72,
"06/05/2020 04:30:00",7.37,15.40,12.41,8.71,237.97,239.72,237.89,0.56,8076.92,
"06/05/2020 05:00:00",10.42,10.25,7.57,5.80,236.65,238.44,237.01,0.43,8077.14,
"06/05/2020 05:30:00",6.69,11.10,8.29,5.95,238.26,240.01,238.09,0.44,8077.42,
"06/05/2020 06:00:00",6.27,11.24,7.45,5.86,238.99,240.83,239.10,0.65,8077.70,
"06/05/2020 06:30:00",12.16,11.89,6.68,7.19,239.26,241.18,239.61,0.80,8078.11,
"06/05/2020 07:00:00",8.53,11.77,8.92,6.27,238.96,240.78,239.30,0.70,8078.51,
"06/05/2020 07:30:00",5.70,9.09,10.19,4.77,238.24,240.07,238.39,0.53,8078.86,
"06/05/2020 08:00:00",21.68,8.75,8.84,6.37,238.37,240.31,238.27,0.71,8079.18,
"06/05/2020 08:30:00",8.93,6.83,5.74,4.75,235.50,237.77,235.79,0.61,8079.54,
"06/05/2020 09:00:00",7.28,8.47,9.29,5.40,235.39,237.06,235.16,0.70,8079.92,
"06/05/2020 09:30:00",14.88,8.45,5.49,5.67,234.99,236.52,234.96,0.73,8080.38,
"06/05/2020 10:00:00",6.71,7.18,8.64,4.70,233.35,234.92,233.34,0.61,8080.76,
"06/05/2020 10:30:00",6.62,5.72,8.45,4.39,234.74,236.42,234.78,0.57,8081.14,
"06/05/2020 11:00:00",6.24,7.47,6.89,4.19,234.61,236.47,234.37,0.54,8081.52,
"06/05/2020 11:30:00",17.41,11.51,10.00,10.08,235.28,236.74,235.16,1.12,8081.88,
