Timestamp," Edificio: Corrente A","Edificio: Corrente B","Edificio: Corrente C","Edificio: Potencia","Edificio: Tensao A","Edificio: Tensao B","Edificio: Tensao C","Edificio: ENERGY_COST","Edificio: Cost of Energy","Cost of Energy"
"02/04/2022 16:00:00",5.03,3.35,4.96,2.46,237.24,238.51,236.06,0.18,24837.37,354552.59
"02/04/2022 16:30:00",5.46,12.31,18.39,7.25,238.05,239.58,237.21,0.53,24837.55,354555.28
"02/04/2022 17:00:00",4.72,5.09,7.02,4.12,240.10,241.81,239.15,0.30,24837.73,354558.47
"02/04/2022 17:30:00",5.88,11.42,9.08,5.88,239.17,240.74,238.44,0.43,24837.95,354562.09
"02/04/2022 18:00:00",5.22,10.59,8.08,5.69,240.47,241.73,239.64,0.42,24838.15,354565.53
"02/04/2022 18:30:00",5.82,13.32,9.43,6.49,236.78,238.07,236.06,0.48,24838.35,354569.03
"02/04/2022 19:00:00",6.57,4.76,18.17,5.80,236.13,238.16,236.06,0.65,24838.57,354573.13
"02/04/2022 19:30:00",5.57,7.47,10.79,5.16,240.98,242.44,240.30,0.58,24838.94,354580.25
"02/04/2022 20:00:00",5.56,6.16,13.24,5.35,238.03,238.94,236.82,0.60,24839.29,354587.28
"02/04/2022 20:30:00",6.35,6.84,10.08,5.18,237.80,239.23,237.07,0.58,24839.65,354594.19
"02/04/2022 21:00:00",5.85,11.45,10.33,6.18,236.79,238.24,236.30,0.45,24840.02,354601.09
"02/04/2022 21:30:00",8.02,5.84,12.18,5.34,237.99,239.34,236.92,0.39,24840.30,354605.75
"02/04/2022 22:00:00",5.10,4.78,10.36,4.18,238.45,239.86,237.97,0.31,24840.55,354610.47
"02/04/2022 22:30:00",5.60,5.37,9.97,4.74,238.59,240.27,238.63,0.35,24840.79,354615.03
"02/04/2022 23:00:00",5.76,6.15,19.27,7.12,239.21,240.74,238.74,0.52,24841.04,354619.75
"02/04/2022 23:30:00",5.71,10.98,10.57,8.93,238.56,239.88,238.74,0.66,24841.28,354624.31
"03/04/2022 00:00:00",6.56,11.14,10.52,5.02,240.31,241.89,240.34,0.37,24841.50,354628.72
"03/04/2022 00:30:00",5.59,11.20,18.12,8.21,238.40,240.11,238.50,0.60,24841.73,354633.06
"03/04/2022 01:00:00",10.86,4.50,9.71,5.54,239.51,241.12,239.69,0.36,24841.96,354637.38
"03/04/2022 01:30:00",6.69,6.00,19.06,7.37,237.96,239.57,237.91,0.48,24842.17,354641.09
"03/04/2022 02:00:00",5.29,7.59,11.37,5.24,237.17,238.45,236.72,0.34,24842.38,354644.78
"03/04/2022 02:30:00",12.55,6.17,10.83,6.64,237.35,238.82,237.55,0.43,24842.57,354648.41
"03/04/2022 03:00:00",11.92,11.51,10.46,7.90,237.17,238.69,237.27,0.51,24842.77,354652.06
"03/04/2022 03:30:00",5.73,5.84,12.12,5.31,237.42,239.10,237.36,0.34,24843.00,354655.75
"03/04/2022 04:00:00",15.68,9.82,9.70,5.21,237.09,238.86,237.12,0.34,24843.22,354659.50
"03/04/2022 04:30:00",5.43,5.43,18.58,6.67,236.49,238.17,236.58,0.43,24843.41,354663.31
"03/04/2022 05:00:00",10.61,13.82,24.31,11.41,237.62,239.25,237.35,0.84,24843.62,354667.13
"03/04/2022 05:30:00",6.47,5.40,12.84,5.27,236.82,238.47,236.13,0.39,24843.88,354671.47
"03/04/2022 06:00:00",5.88,6.22,9.37,4.94,238.39,239.73,238.05,0.36,24844.11,354675.78
"03/04/2022 06:30:00",5.20,11.47,11.03,6.21,238.71,239.71,238.36,0.46,24844.34,354679.66
"03/04/2022 07:00:00",4.98,4.72,9.08,3.93,236.70,238.46,236.64,0.29,24844.54,354683.06
"03/04/2022 07:30:00",10.63,4.93,10.93,6.18,235.40,236.82,234.92,0.45,24844.74,354686.31
"03/04/2022 08:00:00",3.97,9.42,4.86,4.07,238.34,239.86,237.92,0.30,24844.90,354689.28
"03/04/2022 08:30:00",3.05,14.24,6.36,5.35,239.04,240.49,238.84,0.39,24845.08,354691.97
"03/04/2022 09:00:00",5.06,4.03,8.80,3.47,239.59,240.90,239.26,0.26,24845.26,354694.56
"03/04/2022 09:30:00",3.34,4.49,6.71,2.52,239.19,241.00,239.30,0.18,24845.43,354697.13
"03/04/2022 10:00:00",4.25,2.69,8.36,2.27,238.76,240.54,238.79,0.17,24845.57,354699.72
"03/04/2022 10:30:00",10.08,10.57,15.99,7.95,238.27,240.03,238.25,0.58,24845.73,354702.44
"03/04/2022 11:00:00",3.75,4.06,14.59,4.91,239.72,241.55,239.69,0.36,24845.88,354705.22
"03/04/2022 11:30:00",8.19,4.11,7.72,4.48,238.66,240.12,238.60,0.33,24846.06,354708.13
"03/04/2022 12:00:00",2.30,2.41,12.34,3.66,239.35,241.21,239.75,0.27,24846.20,354711.56
"03/04/2022 12:30:00",4.77,2.58,4.45,2.97,240.61,242.29,240.84,0.22,24846.31,354715.38
"03/04/2022 13:00:00",6.49,7.87,4.07,3.79,238.00,239.78,238.47,0.28,24846.44,354719.19
"03/04/2022 13:30:00",3.24,5.95,5.64,3.12,238.33,240.51,238.71,0.23,24846.58,354722.69
"03/04/2022 14:00:00",9.24,3.51,14.75,6.38,238.11,240.35,238.42,0.47,24846.75,354726.19
"03/04/2022 14:30:00",9.74,3.71,9.16,4.70,239.01,240.68,239.28,0.35,24846.94,354729.22
"03/04/2022 15:00:00",3.88,3.63,7.05,3.64,239.85,241.74,239.76,0.27,24847.09,354732.44
"03/04/2022 15:30:00",15.98,11.52,15.40,8.79,239.38,241.05,239.32,0.64,24847.28,354735.41
"03/04/2022 16:00:00",5.20,3.50,7.24,3.47,241.44,242.61,241.47,0.26,24847.44,354738.41
"03/04/2022 16:30:00",4.50,4.68,7.67,3.76,236.79,238.53,236.29,0.28,24847.62,354740.97
"03/04/2022 17:00:00",10.52,4.82,13.95,6.87,237.67,239.11,236.90,0.50,24847.84,354743.91
"03/04/2022 17:30:00",5.14,5.37,10.52,4.56,236.32,237.77,235.59,0.33,24848.05,354747.13
"03/04/2022 18:00:00",16.54,12.31,7.17,5.72,236.10,237.39,235.48,0.42,24848.25,354750.59
"03/04/2022 18:30:00",5.12,16.38,15.81,8.77,237.94,239.41,236.94,0.64,24848.48,354754.16
"03/04/2022 19:00:00",5.93,4.40,6.70,3.37,238.98,240.61,238.41,0.25,24848.71,354758.00
"03/04/2022 19:30:00",5.68,13.53,12.55,7.19,239.53,240.73,238.49,0.53,24848.94,354762.72
"03/04/2022 20:00:00",5.60,5.29,20.14,6.77,237.54,238.95,236.59,0.50,24849.20,354767.41
"03/04/2022 20:30:00",5.54,8.21,18.82,7.02,236.50,238.22,235.61,0.52,24849.45,354772.03
"03/04/2022 21:00:00",10.34,5.78,10.97,6.48,237.27,238.70,236.25,0.48,24849.70,354776.63
"03/04/2022 21:30:00",5.54,9.67,11.82,6.53,238.72,240.09,238.13,0.48,24849.96,354781.16
"03/04/2022 22:00:00",5.38,4.20,10.55,5.18,240.26,241.42,239.59,0.38,24850.20,354785.91
"03/04/2022 22:30:00",6.88,11.93,11.54,7.34,240.55,241.64,239.72,0.54,24850.44,354790.53
"03/04/2022 23:00:00",5.79,5.99,20.01,6.81,239.35,240.50,238.71,0.50,24850.68,354795.22
"03/04/2022 23:30:00",12.86,8.79,11.72,7.16,238.92,240.11,237.86,0.53,24850.93,354799.72
"04/04/2022 00:00:00",5.38,5.98,17.33,6.63,240.07,241.08,238.86,0.49,24851.16,354804.03
"04/04/2022 00:30:00",12.52,5.49,10.54,7.23,240.34,241.50,239.56,0.53,24851.41,354808.34
"04/04/2022 01:00:00",15.31,9.83,18.16,7.64,240.94,242.18,239.94,0.49,24851.66,354812.66
"04/04/2022 01:30:00",12.13,5.96,11.52,6.85,239.76,241.17,239.06,0.44,24851.88,354816.41
"04/04/2022 02:00:00",7.91,5.69,18.36,6.80,239.62,240.56,238.72,0.44,24852.10,354820.06
"04/04/2022 02:30:00",5.38,13.70,9.72,6.71,239.66,240.68,238.66,0.43,24852.31,354823.75
"04/04/2022 03:00:00",5.78,13.15,11.09,7.21,239.78,241.11,239.18,0.47,24852.52,354827.47
"04/04/2022 03:30:00",5.34,11.70,10.88,6.42,240.04,241.28,239.18,0.42,24852.75,354831.16
"04/04/2022 04:00:00",16.98,4.85,10.38,4.54,239.13,240.36,238.47,0.29,24852.95,354835.06
"04/04/2022 04:30:00",9.89,7.95,19.80,8.58,238.89,240.09,238.22,0.56,24853.20,354839.22
"04/04/2022 05:00:00",7.26,11.14,22.53,9.26,238.01,239.13,237.53,0.68,24853.47,354844.09
"04/04/2022 05:30:00",7.47,11.17,14.45,8.11,236.80,238.03,236.37,0.60,24853.79,354849.69
"04/04/2022 06:00:00",7.16,18.18,14.38,9.06,235.60,237.13,235.16,1.01,24854.12,354855.34
"04/04/2022 06:30:00",11.86,21.38,11.00,10.32,234.38,235.80,234.08,1.15,24854.56,354863.63
"04/04/2022 07:00:00",12.99,6.56,17.03,8.87,233.21,234.27,232.69,0.99,24855.00,354872.00
"04/04/2022 07:30:00",8.25,7.93,19.08,8.50,236.62,238.23,235.97,0.95,24855.45,354882.00
"04/04/2022 08:00:00",11.52,8.78,18.49,8.90,236.05,237.34,235.34,0.99,24855.98,354893.09
"04/04/2022 08:30:00",24.41,29.45,26.40,18.83,234.95,235.98,234.58,2.43,24856.89,354910.56
"04/04/2022 09:00:00",20.64,11.52,32.92,15.13,236.50,237.87,236.39,1.95,24857.84,354930.41
"04/04/2022 09:30:00",18.93,25.14,23.89,16.13,236.99,238.07,236.57,2.08,24858.81,354949.31
"04/04/2022 10:00:00",28.93,13.73,27.62,16.21,236.17,237.37,235.83,2.09,24859.82,354967.47
"04/04/2022 10:30:00",29.36,16.13,38.90,19.24,236.06,237.48,235.89,2.49,24860.99,354986.91
"04/04/2022 11:00:00",35.53,28.47,29.64,21.40,235.08,236.00,234.90,2.77,24862.54,355008.50
"04/04/2022 11:30:00",34.48,19.88,26.83,18.75,235.05,236.03,234.52,2.09,24863.81,355027.78
"04/04/2022 12:00:00",23.25,16.46,23.98,14.41,235.96,236.67,235.29,1.61,24864.89,355045.31
"04/04/2022 12:30:00",23.79,18.95,26.24,16.31,236.77,237.73,235.95,1.82,24865.82,355062.09
"04/04/2022 13:00:00",28.72,26.14,25.43,18.60,236.77,237.37,235.91,2.07,24866.84,355078.72
"04/04/2022 13:30:00",34.21,24.67,29.49,19.90,235.89,236.58,235.08,2.22,24868.08,355096.63
"04/04/2022 14:00:00",52.99,36.55,27.98,27.62,235.40,236.20,234.19,3.08,24869.44,355115.19
"04/04/2022 14:30:00",62.48,24.56,32.58,28.98,235.24,235.97,234.25,3.23,24870.91,355134.66
"04/04/2022 15:00:00",59.90,21.49,25.19,25.40,235.58,236.66,234.61,2.83,24872.35,355154.06
"04/04/2022 15:30:00",64.42,22.29,32.14,28.20,236.18,236.91,235.32,3.14,24873.77,355173.22
"04/04/2022 16:00:00",51.10,27.52,27.83,25.11,236.91,237.78,235.64,2.80,24875.20,355191.75
"04/04/2022 16:30:00",37.51,21.18,22.76,19.50,237.53,239.04,236.57,2.17,24876.37,355208.69
"04/04/2022 17:00:00",25.54,13.17,20.81,13.50,236.51,237.67,235.60,1.51,24877.36,355223.63
"04/04/2022 17:30:00",28.63,27.32,20.23,17.90,236.95,238.07,236.01,2.00,24878.22,355237.13
"04/04/2022 18:00:00",22.91,14.42,16.54,12.81,236.11,237.03,235.65,1.43,24878.96,355249.88
"04/04/2022 18:30:00",18.38,17.03,17.48,12.57,238.43,239.46,237.82,1.40,24879.74,355265.25
"04/04/2022 19:00:00",17.27,15.55,17.62,11.87,239.79,240.53,238.70,1.32,24880.44,355280.09
"04/04/2022 19:30:00",23.24,10.24,25.12,13.66,235.57,236.82,234.89,1.52,24881.21,355294.66
"04/04/2022 20:00:00",34.40,13.39,17.02,15.35,238.84,239.90,237.90,1.71,24882.01,355308.72
"04/04/2022 20:30:00",26.26,12.80,18.67,13.26,239.04,240.37,237.89,1.48,24882.86,355321.72
"04/04/2022 21:00:00",29.55,8.94,15.76,12.74,236.69,238.33,236.18,1.42,24883.63,355333.50
"04/04/2022 21:30:00",19.66,9.80,12.22,9.33,237.69,239.35,237.05,1.04,24884.27,355344.06
"04/04/2022 22:00:00",21.99,10.84,12.51,10.78,240.18,241.42,239.43,1.20,24884.85,355353.28
"04/04/2022 22:30:00",12.35,7.97,18.50,9.17,238.33,239.24,237.40,1.02,24885.44,355362.06
"04/04/2022 23:00:00",16.29,6.31,12.45,8.08,238.54,239.52,237.88,0.59,24886.02,355370.63
"04/04/2022 23:30:00",8.73,6.82,12.58,6.86,239.47,240.37,238.48,0.50,24886.33,355375.75
"05/04/2022 00:00:00",13.57,8.13,12.88,7.51,239.93,241.03,239.33,0.55,24886.67,355380.69
"05/04/2022 00:30:00",20.13,12.90,23.60,12.49,240.19,241.30,239.61,0.92,24886.97,355385.06
"05/04/2022 01:00:00",12.71,9.58,12.99,7.81,240.55,241.70,240.01,0.51,24887.29,355389.81
"05/04/2022 01:30:00",16.16,7.13,19.70,7.79,240.46,241.30,239.81,0.50,24887.62,355394.00
"05/04/2022 02:00:00",9.06,5.95,12.17,8.10,240.64,241.62,240.52,0.52,24887.88,355398.00
"05/04/2022 02:30:00",8.83,6.68,20.02,8.66,239.12,240.22,238.76,0.56,24888.17,355401.91
"05/04/2022 03:00:00",9.20,11.09,10.10,9.87,238.66,239.71,238.29,0.64,24888.47,355405.84
"05/04/2022 03:30:00",8.40,6.33,24.04,8.84,238.83,239.82,238.34,0.57,24888.72,355409.88
"05/04/2022 04:00:00",10.54,6.93,12.25,6.40,239.30,240.28,238.99,0.41,24888.98,355413.94
"05/04/2022 04:30:00",16.43,9.38,18.73,9.15,238.05,239.34,237.93,0.59,24889.31,355418.25
"05/04/2022 05:00:00",21.63,8.63,13.34,7.42,237.80,238.70,237.52,0.54,24889.63,355422.97
"05/04/2022 05:30:00",16.10,13.35,18.06,11.01,236.03,237.07,235.71,0.81,24890.02,355428.47
"05/04/2022 06:00:00",10.05,11.18,24.68,7.68,236.16,237.18,235.44,0.86,24890.42,355434.00
"05/04/2022 06:30:00",17.10,11.16,10.08,8.74,235.49,236.26,235.16,0.97,24891.00,355442.03
"05/04/2022 07:00:00",10.12,8.29,12.20,6.74,237.59,238.05,236.86,0.75,24891.59,355450.75
"05/04/2022 07:30:00",25.42,10.90,18.09,12.84,239.55,239.99,237.98,1.43,24892.15,355459.94
"05/04/2022 08:00:00",47.81,18.78,20.02,20.63,238.29,238.64,237.37,2.30,24893.04,355471.41
"05/04/2022 08:30:00",51.05,28.54,34.58,26.89,236.48,237.02,235.23,3.47,24894.37,355489.13
"05/04/2022 09:00:00",52.98,32.46,38.65,28.94,237.61,238.38,236.15,3.74,24895.99,355510.53
"05/04/2022 09:30:00",55.82,33.03,33.40,29.91,237.69,238.55,236.86,3.86,24897.90,355532.44
"05/04/2022 10:00:00",53.82,31.72,33.31,28.12,236.99,237.57,235.96,3.63,24899.91,355555.59
"05/04/2022 10:30:00",59.64,35.78,43.03,32.26,236.72,237.54,236.17,4.17,24902.02,355577.78
"05/04/2022 11:00:00",52.37,40.95,51.20,33.95,237.28,237.95,236.63,4.39,24904.03,355600.88
"05/04/2022 11:30:00",46.36,32.03,31.67,25.44,238.05,238.64,237.42,2.84,24905.99,355620.34
"05/04/2022 12:00:00",44.73,51.72,41.55,32.96,238.80,239.75,238.58,3.68,24907.70,355637.41
"05/04/2022 12:30:00",43.38,53.29,48.60,32.15,239.13,240.06,239.01,3.58,24909.34,355654.34
"05/04/2022 13:00:00",47.48,38.04,52.83,33.06,240.25,240.87,239.50,3.69,24910.94,355670.16
"05/04/2022 13:30:00",43.59,37.12,40.78,29.02,240.42,241.40,239.16,3.24,24912.70,355685.25
"05/04/2022 14:00:00",37.15,27.45,42.93,25.75,240.47,241.18,239.69,2.87,24914.44,355701.75
"05/04/2022 14:30:00",51.42,36.09,42.72,30.74,238.34,238.82,237.58,3.43,24916.09,355719.22
"05/04/2022 15:00:00",45.46,45.85,36.79,29.61,237.88,238.37,237.32,3.30,24917.85,355735.09
"05/04/2022 15:30:00",45.62,47.18,39.80,31.38,236.19,236.96,235.49,3.50,24919.55,355750.44
"05/04/2022 16:00:00",43.17,29.90,38.99,26.29,236.58,237.07,235.96,2.93,24921.28,355766.75
"05/04/2022 16:30:00",40.50,28.24,35.64,24.45,236.82,237.09,235.65,2.73,24922.79,355783.53
"05/04/2022 17:00:00",39.77,34.42,27.39,23.84,236.35,236.70,235.68,2.66,24924.16,355798.00
"05/04/2022 17:30:00",27.58,28.63,26.12,19.18,236.72,237.09,235.29,2.14,24925.35,355810.84
"05/04/2022 18:00:00",30.04,35.78,22.63,20.71,235.49,235.53,234.17,2.31,24926.39,355823.03
"05/04/2022 18:30:00",22.63,27.92,22.80,16.96,236.05,236.18,234.53,1.89,24927.47,355835.53
"05/04/2022 19:00:00",19.14,28.24,24.93,17.48,237.35,237.45,235.55,1.95,24928.52,355848.72
"05/04/2022 19:30:00",24.63,25.13,19.54,16.23,237.17,236.95,235.09,1.81,24929.38,355862.47
"05/04/2022 20:00:00",18.17,33.90,15.54,15.43,238.88,238.88,236.67,1.72,24930.20,355875.34
"05/04/2022 20:30:00",18.15,20.43,12.82,12.32,239.84,240.09,237.45,1.37,24931.04,355888.09
"05/04/2022 21:00:00",18.65,26.74,12.59,13.47,236.81,237.25,234.71,1.50,24931.77,355900.25
"05/04/2022 21:30:00",12.54,10.77,18.75,9.64,236.76,237.18,235.01,1.07,24932.47,355911.00
"05/04/2022 22:00:00",8.83,10.69,9.80,7.47,239.49,239.54,237.43,0.83,24932.97,355920.13
"05/04/2022 22:30:00",9.87,8.02,10.85,6.69,240.88,241.40,239.14,0.75,24933.40,355928.63
"05/04/2022 23:00:00",15.02,6.49,11.19,10.40,239.66,240.23,238.04,0.76,24933.85,355937.00
"05/04/2022 23:30:00",9.14,6.01,11.84,8.20,239.64,240.24,237.96,0.60,24934.15,355942.19
"06/04/2022 00:00:00",8.70,12.09,11.83,7.63,240.39,240.86,238.73,0.56,24934.46,355946.78
"06/04/2022 00:30:00",9.20,6.55,11.12,6.12,241.02,241.75,239.42,0.45,24934.72,355951.09
"06/04/2022 01:00:00",12.70,5.17,21.86,9.31,241.99,242.62,240.47,0.60,24935.04,355955.97
